id,imdbid,title,year,rating
2150,0090728,Big Trouble in Little China,1986,3
2314,0091541,"Money Pit, The",1986,2
2421,0090660,Armed and Dangerous,1986,1
2490,0090633,An American Tail,1986,3
2648,0092007,Star Trek IV:  The Voyage Home,1986,3
2658,0091993,SpaceCamp,1986,3
2662,0090756,Blue Velvet,1986,1
2670,0090315,When the Wind Blows,1986,0
3002,0091064,"Fly, The",1986,2
3093,0097050,"Adventures of Milo and Otis, The",1986,1
3155,0090556,"&#39;night, Mother",1986,3
3203,0090967,Down by Law,1986,1
3398,0091794,Project A-ko,1986,3
3558,0091763,Platoon,1986,0
3614,0090555,Crocodile Dundee,1986,3
3701,0091149,"Great Mouse Detective, The",1986,1
3850,0092106,"Transformers: The Movie, The",1986,0
4315,0091790,Pretty in Pink,1986,3
4451,0089297,Hour of the Star,1986,3
4576,0091059,Flight of the Navigator,1986,3
4581,0091721,"Parent Trap II, The",1986,3
4591,0090685,Back to School,1986,1
4614,0091877,Ruthless People,1986,3
4632,0091225,Howard The Duck,1986,3
4684,0091499,Maximum Overdrive,1986,2
4894,0089118,F/X,1986,1
4966,0090667,Asterix in Britain (Asterix chez les Bretons),1986,0
6021,0090793,Captain EO,1986,1
6202,0092086,!Three Amigos!,1986,2
6221,0091869,Rosa Luxemburg,1986,3
6298,0091474,Manhunter,1986,1
6711,0090805,Il caso Moro,1986,0
6819,0090952,Peking Opera Blues,1986,3
6935,0091326,"Karate Kid, Part II, The",1986,1
6954,0090830,Children of a Lesser God,1986,3
6972,0090655,April Fool&#39;s Day,1986,3
6979,0091530,"Mission, The",1986,0
7056,0091083,From Beyond,1986,3
7333,0091605,"Name Of The Rose, The",1986,0
7472,0091472,"Manhattan Project, The",1986,2
7480,0091495,Matador,1986,3
8123,0091093,"Fugitives, The",1986,0
8286,0091757,Pirates,1986,0
8388,0090887,Critters,1986,2
8418,0090837,Chopping Mall,1986,3
8486,0090917,Deadly Friend,1986,2
8558,0179955,Macskafogo,1986,1
9121,0091355,Terrorizers,1986,2
9171,0091939,She&#39;s Gotta Have It,1986,3
9229,0092133,Under the Cherry Moon,1986,3
9374,0092263,A Better Tomorrow,1986,0
9304,0090583,About Last Night,1986,3
9411,0090859,Cobra,1986,1
9516,0091278,Iron Eagle,1986,1
9531,0090927,"Delta Force, The",1986,1
9544,0089695,"No Retreat, No Surrender",1986,0
9590,0089010,"Defiant Ones, The",1986,0
9653,0091080,Friday the 13th Part VI: Jason Lives,1986,3
9854,0092076,"Texas Chainsaw Massacre Part 2, The",1986,0
10208,0090563,Betty Blue,1986,2
10652,0091065,Flying,1986,3
10893,0091217,Hoosiers,1986,1
134,0093105,"Good Morning, Vietnam",1987,1
321,0092890,Dirty Dancing,1987,3
322,0093779,"Princess Bride, The",1987,2
547,0093870,RoboCop,1987,1
579,0093756,Police Academy 4: Citizens on Patrol,1987,1
720,0093058,Full Metal Jacket,1987,0
815,0092603,Babette&#39;s Feast,1987,3
1034,0098675,"Wonderful Wizard of Oz, The",1987,3
1181,0093225,Housekeeping,1987,3
1203,0093693,Overboard,1987,3
1113,0093409,Lethal Weapon,1987,1
1078,0094012,Spaceballs,1987,3
1657,0093940,September,1987,3
1792,0094315,"Whales Of August, The",1987,3
1849,0092644,Beverly Hills Cop II,1987,1
1862,0092581,Around the World in Eighty Ways,1987,3
1887,0094336,Withnail &amp; I,1987,1
1902,0090570,84 Charing Cross Road,1987,3
1928,0093773,Predator,1987,0
2029,0093223,House of Games,1987,3
2215,0095801,Bagdad Cafe,1987,3
2218,0093239,I&#39;ve Heard the Mermaids Singing,1987,3
2243,0093191,Wings of Desire,1987,0
2250,0094332,"Witches of Eastwick, The",1987,3
2365,0093146,Hard Ticket to Hawaii,1987,3
2437,0093818,Radio Days,1987,1
2471,0092563,Angel Heart,1987,1
2523,0092605,Baby Boom,1987,3
2644,0093512,Maurice,1987,2
2665,0095305,High Tide,1987,3
2710,0093011,Fatal Beauty,1987,2
2744,0093565,Moonstruck,1987,3
2927,0093748,"Planes, Trains &amp; Automobiles",1987,1
3003,0093437,"Lost Boys, The",1987,1
3249,0093389,"Last Emperor, The",1987,3
3290,0313254,Barbie and the Rockers: Out of This World,1987,3
3582,0093177,Hellraiser,1987,3
3602,0093617,Nice Girls Don&#39;t Explode,1987,3
3611,0093777,Prince of Darkness,1987,3
3635,0093822,Raising Arizona,1987,3
3781,0092752,"Chipmunk Adventure, The",1987,3
3898,0093615,Ngati,1987,3
3916,0092991,Evil Dead II,1987,3
4228,0093690,Outrageous Fortune,1987,3
4297,0094074,Superman IV: The Quest for Peace,1987,3
4412,0093075,"Gate, The",1987,2
4535,0090738,Black Widow,1987,3
4620,0092925,Dragnet,1987,3
4737,0093010,Fatal Attraction,1987,3
4811,0093415,Light of Day,1987,3
5017,0094089,Swimming to Cambodia,1987,0
5290,0093144,Hansel and Gretel,1987,3
5310,0092699,Broadcast News,1987,3
5373,0092965,Empire of the Sun,1987,1
5592,0093220,House II: The Second Story,1987,3
5767,0093629,A Nightmare on Elm Street 3: Dream Warriors,1987,3
5789,0094286,Waiting for the Moon,1987,3
6062,0092593,Au Revoir Les Enfants,1987,1
6824,0092796,Creepshow 2,1987,3
6920,0093300,Jaws: The Revenge,1987,3
7002,0094137,3 Men and a Baby,1987,1
7035,0093209,Hope and Glory,1987,3
7049,0092610,Bad Taste,1987,0
7507,0092513,Adventures in Babysitting,1987,3
7590,0092693,El bosque animado,1987,3
7661,0093412,La ley del deseo,1987,3
7918,0092972,Epidemic,1987,1
8672,0093936,"Secret of My Succe$s, The",1987,1
8692,0093894,"Running Man, The",1987,3
9205,0093589,My Demon Lover,1987,2
9375,0094357,A Better Tomorrow II,1987,0
9286,0092718,Can&#39;t Buy Me Love,1987,3
9389,0092860,Deathstalker II,1987,3
9545,0097991,"No Retreat, No Surrender 2",1987,1
9566,0093507,Masters of the Universe,1987,3
9609,0094142,Throw Momma from the Train,1987,1
9710,0092546,Amazon Women on the Moon,1987,2
9755,0092962,Emmanuelle 5,1987,0
9822,0092730,Casanova,1987,2
9852,0093640,No Way Out,1987,1
10275,0093991,Slave Girls from Beyond Infinity,1987,3
10288,0093342,Where is the friend&#39;s house,1987,0
10739,0093493,Mannequin,1987,1
10867,0094226,"Untouchables, The",1987,1
136,0096438,Who Framed Roger Rabbit,1988,1
256,0094898,Coming to America,1988,3
259,0096283,Tonari no Totoro,1988,3
572,0096320,Twins,1988,3
580,0095882,Police Academy 5: Assignment: Miami Beach,1988,1
619,0095016,Die Hard,1988,3
647,0094721,Beetle Juice,1988,3
739,0096446,Willow,1988,3
814,0095583,Maniac Cop,1988,3
859,0097493,Heathers,1988,3
940,0095690,Mystic Pizza,1988,3
1070,0096463,Working Girl,1988,3
1293,0096256,They Live,1988,0
1210,0095776,Oliver &amp; Company,1988,2
1158,0092675,Bloodsport,1988,1
1629,0094947,Dangerous Liaisons,1988,3
1647,0096523,L&#39;etudiante,1988,3
1714,0095889,Poltergeist III,1988,3
1824,0095705,"Naked Gun: From the Files of Police Squad!, The",1988,1
1860,0095444,Killer Klowns from Outer Space,1988,0
1911,0095159,A Fish Called Wanda,1988,3
2903,0095631,Midnight Run,1988,2
2244,0094625,Akira,1988,1
2406,0095675,Women on the Verge of a Nervous Breakdown,1988,3
2462,0095270,Hairspray,1988,3
2485,0096037,Satisfaction,1988,3
2493,0094715,Beaches,1988,3
2502,0094608,"Accused, The",1988,3
2505,0094739,Big Business,1988,3
2653,0095145,Feds,1988,3
2663,0094612,Action Jackson,1988,1
2784,0094631,Alien Nation,1988,1
2905,0095489,"Land Before Time, The",1988,3
2960,0095037,"Distant Voices, Still Lives",1988,3
3075,0096289,Torch Song Trilogy,1988,1
3448,0189071,Scooby-Doo and the Ghoul School,1988,3
3482,0095953,Rain Man,1988,1
3559,0095593,Married to the Mob,1988,3
4374,0094668,Appleseed,1988,3
4578,0096487,Young Guns,1988,1
4582,0096001,Rock &#39;n&#39; Roll Mom,1988,3
4628,0096324,Two Moon Junction,1988,3
4672,0094964,Dead Ringers,1988,2
4705,0094862,Child&#39;s Play,1988,3
4774,0095687,My Stepmother Is an Alien,1988,3
4813,0096465,World Gone Wild,1988,3
4815,0093171,Hell Comes to Frogtown,1988,3
4986,0096061,Scrooged,1988,3
4990,0094921,Crossing Delancey,1988,3
4998,0095765,Cinema Paradiso,1988,1
5128,0095497,"Last Temptation of Christ, The",1988,2
5179,0330312,Gakk&ocirc; no kaidan G,1988,0
5258,0096176,Sticky Fingers,1988,3
5261,0095294,Hellbound: Hellraiser II,1988,1
5324,0094737,Big,1988,1
5383,0094663,Another Woman,1988,3
5569,0094824,Caddyshack II,1988,3
5595,0096764,"Adventures of Baron Munchausen, The",1988,1
5867,0095327,Grave of the Fireflies,1988,0
5881,0096163,Spoorloos,1988,1
6020,0095742,A Nightmare on Elm Street 4: The Dream Master,1988,3
6746,0096461,Wong gok ka moon,1988,0
7099,0095925,Pumpkinhead,1988,3
7161,0094606,"Accidental Tourist, The",1988,2
7423,0093840,Remando al viento [Rowing with the Wind],1988,2
8389,0094919,Critters 2,1988,3
8406,0097257,Earth Girls Are Easy,1988,2
8515,0095484,Lady in White,1988,1
8771,0095243,Gorillas in the Mist,1988,3
9060,0094812,Bull Durham,1988,2
9206,0097561,Igla,1988,0
9418,0095800,"Bear, The",1988,0
9410,0095956,Rambo III,1988,0
9453,0095250,"Big Blue, The",1988,2
9489,0096378,Vibes,1988,1
9666,0224412,Hiroshima Maiden,1988,3
9676,0095088,Elvira: Mistress of the Dark,1988,3
9737,0094588,&#39;Gator Bait 2: Cajun Justice,1988,0
9751,0096114,"Sisterhood, The",1988,3
9758,0095094,Emmanuelle 6,1988,3
9769,0098180,Red Scorpion,1988,0
9821,0094791,"Bourne Identity, The",1988,0
10295,0094027,Stand and Deliver,1988,1
10328,0095031,Dirty Rotten Scoundrels,1988,1
10631,0093371,Kung-Fu Master!,1988,3
10685,0095253,"Great Outdoors, The",1988,3
10704,0092493,Crocodile Dundee II,1988,2
10747,0094868,Chocolat,1988,3
10934,0092559,And God Created Woman,1988,3
10921,0093952,Shame,1988,3
150,0096874,Back to the Future Part II,1989,3
159,0098554,Uncle Buck,1989,3
181,0098635,When Harry Met Sally,1989,3
336,0098189,Resan till Melonia,1989,1
511,0098206,Road House,1989,1
581,0098105,Police Academy 6: City Under Siege,1989,1
591,0097940,Mystery Train,1989,3
666,0097757,"Little Mermaid, The",1989,3
700,0097814,Majo no takky&ucirc;bin (Kiki&#39;s Delivery Service),1989,3
734,0097336,Fat Man and Little Boy,1989,1
849,0098519,Troop Beverly Hills,1989,3
924,0098384,Steel Magnolias,1989,3
1023,0096895,Batman,1989,1
1049,0097576,Indiana Jones and the Last Crusade,1989,0
1201,0098382,Star Trek V: The Final Frontier,1989,1
1103,0098319,Shirley Valentine,1989,3
1463,0084548,Przesluchanie,1989,3
1540,0097428,Ghostbusters II,1989,2
1603,0097523,"Honey, I Shrunk the Kids",1989,3
1499,0100934,Wild Orchid,1989,3
1478,0096754,"Abyss, The",1989,3
1640,0097731,Let It Ride,1989,2
1833,0097366,Fletch Lives,1989,1
1834,0098627,Weekend at Bernie&#39;s,1989,1
1847,0097423,"Get Smart, Again!",1989,3
2065,0098724,"Sex, Lies, and Videotape",1989,2
2074,0096734,"&#39;Burbs, The",1989,1
2353,0097499,Henry V,1989,3
2361,0097165,Dead Poets Society,1989,1
2463,0096928,Bill &amp; Ted&#39;s Excellent Adventure,1989,2
2488,0098309,She-Devil,1989,3
2528,0096787,All Dogs Go to Heaven,1989,3
2619,0097123,Crimes and Misdemeanors,1989,3
3808,0097815,Major League,1989,1
3803,0098327,"Seventh Continent, The",1989,3
3932,0097737,Leviathan,1989,3
3934,0097240,Drugstore Cowboy,1989,2
4036,0098546,UHF,1989,1
4175,0097858,Meet The Feebles,1989,3
4268,0098300,Shag,1989,3
4270,0098258,Say Anything...,1989,2
4364,0097742,Licence to Kill,1989,2
4397,0098032,Oranges Are Not The Only Fruit,1989,3
4579,0097235,"Dream Team, The",1989,0
4597,0097108,"Cook, the Thief, His Wife &amp; Her Lover, The",1989,1
4606,0097162,Dead Calm,1989,0
4646,0097728,Leningrad Cowboys Go America,1989,0
4760,0098453,Teen Witch,1989,3
5277,0098536,Turner &amp; Hooch,1989,1
5534,0103959,Chopper Chicks in Zombietown,1989,3
5574,0096969,Born on the Fourth of July,1989,3
6024,0097981,A Nightmare on Elm Street 5: The Dream Child,1989,3
6594,0097216,Do the Right Thing,1989,2
6675,0097388,Friday the 13th Part VIII: Jason Takes Manhattan,1989,3
6975,0097441,Glory,1989,0
7048,0097790,Loverboy,1989,3
7213,0097444,Godzilla vs. Biollante,1989,3
7222,0097733,Lethal Weapon 2,1989,3
7255,0097239,Driving Miss Daisy,1989,3
7268,0097351,Field of Dreams,1989,2
7269,0097937,My Left Foot,1989,3
7438,0097883,Millennium,1989,3
7842,0097182,"Delinquents, The",1989,3
8323,0097958,National Lampoon&#39;s Christmas Vacation,1989,3
8470,0094849,Celia,1989,3
8507,0096869,Babar: The Movie,1989,3
8997,0098257,Savage Beach,1989,3
9485,0097659,Kickboxer,1989,0
9487,0096945,Blind Fury,1989,1
9515,0097647,"Karate Kid Part III, The",1989,0
9528,0097202,"Killer, The",1989,0
9539,0097334,Farewell to the King,1989,0
9727,0098439,Tango &amp; Cash,1989,0
9752,0098193,"Return of Swamp Thing, The",1989,3
9770,0098141,"Punisher, The",1989,1
10637,0098325,Sidewalk Stories,1989,2
10709,0098067,Parenthood,1989,3
10841,0098273,Sea of Love,1989,0
10876,0097027,Casualties of War,1989,0
118,0100802,Total Recall,1990,1
151,0099088,Back to the Future Part III,1990,1
209,0100944,"Witches, The",1990,3
432,0099785,Home Alone,1990,3
443,0100140,Mermaids,1990,3
454,0099864,It,1990,1
459,0100157,Misery,1990,1
533,0100395,Postcards from the Edge,1990,3
796,0100024,Life Is Sweet,1990,3
869,0100263,Nikita,1990,3
926,0099731,"Handmaid&#39;s Tale, The",1990,3
1173,0100151,Mindwalk,1990,3
1130,0099653,Ghost,1990,3
1441,0100332,Paris is Burning,1990,3
1663,0100814,Tremors,1990,3
1728,0100990,"I, the Worst of All",1990,3
1935,0100928,White Hunter Black Heart,1990,1
2156,0100405,Pretty Woman,1990,3
2211,0099685,Goodfellas,1990,3
2242,0099365,Darkman,1990,0
2379,0196378,Bimbos B.C.,1990,3
2296,0099040,An Angel at My Table,1990,3
2313,0099165,"Bonfire of the Vanities, The",1990,2
2442,0099487,Edward Scissorhands,1990,3
2577,0100935,Wild at Heart,1990,2
2820,0099892,Joe Versus the Volcano,1990,2
2942,0099582,Flatliners,1990,3
2963,0099423,Die Hard 2,1990,3
3000,0099810,"Hunt for Red October, The",1990,1
3247,0099733,Happily Ever After,1990,3
3524,0100530,"Russia House, The",1990,0
3561,0100234,Close-Up,1990,1
3566,0098147,Qin yong,1990,3
3662,0099817,Dark Angel (I Come in Peace),1990,0
3721,0359610,A Little Night Music,1990,3
4034,0100046,"Long Walk Home, The",1990,3
4080,0099818,I Hired a Contract Killer,1990,0
4174,0102993,Strangers in Good Company,1990,3
4574,0099819,I love you to death,1990,3
4706,0099253,Child&#39;s Play 2,1990,3
4719,0105643,Troll 2,1990,3
4750,0100150,Miller&#39;s Crossing,1990,0
4807,0099005,Air America,1990,0
5182,0100403,Predator 2,1990,2
5237,0100502,RoboCop 2,1990,1
5284,0100758,Teenage Mutant Ninja Turtles,1990,2
5301,0097106,A Tale of Springtime,1990,3
5333,0098532,"Match Factory Girl, The",1990,3
5347,0099776,Europa Europa,1990,2
5399,0098897,Portrait of a Marriage,1990,3
5556,0100054,Lord of the Flies,1990,0
5581,0100691,Stella,1990,2
5614,0100911,"Welcome Home, Roxy Carmichael",1990,3
5688,0099871,Jacob&#39;s Ladder,1990,1
5776,0100924,Where the Heart Is,1990,3
5777,0100404,Presumed Innocent,1990,1
5908,0142233,Dragon Ball Z: The Movie - The Tree of Might,1990,1
6081,0099012,Alice,1990,3
6289,0099321,Criminal Justice,1990,3
6542,0099938,Kindergarten Cop,1990,3
6562,0099329,Cry-Baby,1990,3
6656,0100557,"Nasty Girl (Das schreckliche M&auml;dchen), The",1990,3
7426,0142245,Dragon Ball Z: Bardock - The Father of Goku,1990,0
7626,0099348,Dances with Wolves,1990,1
7659,0100519,Rosencrantz &amp; Guildenstern Are Dead,1990,1
8021,0099768,Hidden Agenda,1990,3
8043,0099277,Class of 1999,1990,2
8051,0100477,"Rescuers Down Under, The",1990,1
8061,0099674,"Godfather: Part III, The",1990,3
8097,0100142,Metropolitan,1990,3
8584,0100469,"Reflecting Skin, The",1990,1
8929,0103768,Barbarian Queen II: The Empress Strikes Back,1990,3
9481,0100594,"Sheltering Sky, The",1990,0
9529,0099426,Bullet in the Head,1990,1
9530,0100232,Navy Seals,1990,0
9532,0099399,Delta Force 2: The Colombian Connection,1990,1
9537,0100222,Naked Tango,1990,1
9546,0100266,"No Retreat, No Surrender 3: Blood Brothers",1990,0
9563,0100029,Lionheart,1990,1
9726,0100507,Rocky V,1990,0
9813,0099772,Hiroshima: Out of the Ashes,1990,3
9923,0099700,Gremlins 2: The New Batch,1990,2
10013,0100260,Nightbreed,1990,3
10356,0100449,Quick Change,1990,0
10394,0101258,Days of Being Wild,1990,2
10415,0099160,Blue Steel,1990,2
10453,0101399,Bad Girls from Mars,1990,3
10884,0099371,Days of Thunder,1990,2
32,0102926,"Silence of the Lambs, The",1991,3
183,0101414,Beauty and the Beast,1991,3
266,0103074,Thelma &amp; Louise,1991,3
308,0102587,Omohide poro poro,1991,3
467,0102609,Other People's Money,1991,3
512,0102685,Point Break,1991,0
710,0103030,Tacones Lejanos,1991,3
767,0101921,Fried Green Tomatoes,1991,3
847,0103064,Terminator 2: Judgement Day,1991,3
879,0102898,Shakes the Clown,1991,3
913,0102103,Impromptu,1991,3
1033,0102057,Hook,1991,2
1346,0101898,Flirting,1991,2
1297,0101640,Raise the Red Lantern,1991,3
1125,0103247,White Fang,1991,1
1429,0101597,Closet Land,1991,0
1089,0101745,Doc Hollywood,1991,1
1579,0102798,Robin Hood: Prince of Thieves,1991,3
1405,0101889,"Fisher King, The",1991,3
1697,0103112,Toy Soldiers,1991,0
1825,0102510,"Naked Gun 2 1/2: The Smell of Fear, The",1991,1
1846,0102943,Slacker,1991,3
2180,0101765,"Double Life of Veronique, The",1991,3
2216,0102829,Salmonberries,1991,3
2315,0101410,Barton Fink,1991,1
2326,0101465,Black Robe,1991,1
2408,0102436,&#39;Merci la vie&#39;,1991,3
2455,0104057,Daughters of the Dust,1991,3
2491,0101329,An American Tail: Fievel Goes West,1991,3
2637,0101757,Don&#39;t Tell Mom the Babysitter&#39;s Dead,1991,3
2740,0103060,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,3
2785,0101701,Delirious,1991,1
2846,0102536,Night on Earth,1991,3
2857,0104922,Motorama,1991,1
2913,0101627,Critters 3,1991,3
3036,0102817,Rubin and Ed,1991,0
3058,0102573,"Object of Beauty, The",1991,3
3251,0101452,Bill &amp; Ted&#39;s Bogus Journey,1991,1
3292,0103241,What About Bob?,1991,2
3544,0102070,Hudson Hawk,1991,3
3563,0102059,Hot Shots!,1991,1
3592,0102975,Star Trek VI: The Undiscovered Country,1991,2
3595,0101272,"Addams Family, The",1991,3
3987,0102803,"Rocketeer, The",1991,1
4241,0099851,Into The Woods,1991,3
4290,0102266,"Last Boy Scout, The",1991,3
4358,0104981,Neon City,1991,3
4577,0102303,Life Stinks,1991,0
4631,0101698,Defending Your Life,1991,3
4666,0102250,L.A. Story,1991,3
4736,0101829,Europa,1991,0
4973,0107875,"Princess and the Goblin, The",1991,3
5133,0100009,Lethal Games,1991,3
5260,0102370,Madonna: Truth or Dare,1991,3
5265,0102492,My Girl,1991,3
5332,0101318,"Lovers on the Bridge, The",1991,1
5638,0101507,Boyz n the Hood,1991,2
5639,0102313,"Linguini Incident, The",1991,3
5814,0101891,"Five Heartbeats, The",1991,1
5833,0099422,Dick Tracy,1991,1
6028,0101917,Freddy&#39;s Dead: The Final Nightmare,1991,2
6089,1125254,Dragon Ball Z: Cooler&#39;s Revenge,1991,0
6335,0102522,Nekromantik 2,1991,1
6371,0102951,Soapdish,1991,3
7146,0102797,Robin Hood,1991,1
7163,0105121,"People Under the Stairs, The",1991,3
7172,0101991,Hachi-gatsu no rapusodi,1991,3
7235,0098063,Paprika,1991,3
7200,0102138,JFK,1991,3
7365,0101587,City Slickers,1991,3
7609,0100491,Riff-Raff,1991,0
7632,0101912,Frankie and Johnny,1991,1
7650,0102494,My Own Private Idaho,1991,1
7655,0102603,Oscar,1991,2
7938,0101540,Cape Fear,1991,3
8062,0102426,Mediterraneo,1991,2
9094,0101458,Until the End of the World,1991,3
9322,0130236,Samurai Cop,1991,1
9378,0102034,Highlander II,1991,1
9517,0099388,Deathstalker IV: Match of Titans,1991,1
9533,0101702,Delta Force 3: The Killing Game,1991,0
9548,0102202,Kickboxer 2: The Road Back,1991,0
9564,0101764,Double Impact,1991,1
9810,0102397,"Manta, Manta",1991,3
9847,0103956,Child&#39;s Play 3,1991,2
10117,0102915,Showdown in Little Tokyo,1991,3
10265,0101605,"Commitments, The",1991,3
10474,0101844,Eyes of an Angel,1991,0
10658,0101775,Drop Dead Fred,1991,3
10733,0102526,New Jack City,1991,0
10871,0101393,Backdraft,1991,1
10889,0101902,For the Boys,1991,3
18,0105236,Reservoir Dogs,1992,0
98,0103639,Aladdin,1992,0
296,0103644,Alien 3,1992,0
433,0104431,Home Alone 2: Lost in New York,1992,3
450,0104348,Glengarry Glen Ross,1992,0
451,0104257,A Few Good Men,1992,1
560,0104694,A League of Their Own,1992,3
748,0103893,Buffy the Vampire Slayer,1992,3
818,0103850,Bob Roberts,1992,1
1025,0103776,Batman Returns,1992,0
1345,0104321,Gas Food Lodging,1992,3
1352,0105417,Sister Act,1992,3
1276,0106308,Army of Darkness,1992,2
1101,0104940,"Muppet Christmas Carol, The",1992,3
1126,0104868,"Mighty Ducks, The",1992,1
1157,0104254,FernGully: The Last Rainforest,1992,3
1836,0105629,Toys,1992,3
1867,0105851,Full Contact,1992,1
1869,0104070,Death Becomes Her,1992,3
1877,0107756,Orlando,1992,2
1886,0104815,El Mariachi,1992,0
1895,0104952,My Cousin Vinny,1992,1
2128,0101811,Enchanted April,1992,3
2349,0105107,Passion Fish,1992,3
2415,0104454,Howards End,1992,3
2432,0105665,Twin Peaks: Fire Walk With Me,1992,3
2457,0105316,Sarafina!,1992,3
2466,0104697,Leaving Normal,1992,3
2504,0105414,Single White Female,1992,3
2506,0105577,This is My Life,1992,3
2628,0104990,Newsies,1992,1
2709,0105481,Straight Talk,1992,3
3141,0104036,"Crying Game, The",1992,2
3414,0104652,Porco Rosso (Kurenai no Buta),1992,1
3556,0100963,King of Beggars,1992,2
3636,0105151,"Player, The",1992,3
3787,0105323,Scent of a Woman,1992,1
3937,0103767,Baraka,1992,0
4141,0103873,Dead Alive,1992,3
4391,0104797,Malcolm X,1992,3
4731,0105793,Wayne&#39;s World,1992,1
4779,0105477,Stop! Or My Mom Will Shoot,1992,2
4782,0103939,Chaplin,1992,1
4839,0104040,"Cutting Edge, The",1992,3
4837,0104670,Ladybugs,1992,3
4838,0103994,Como agua para chocolate,1992,3
4903,0104466,Husbands and Wives,1992,3
4940,0103772,Basic Instinct,1992,1
4947,0103874,Dracula,1992,3
4952,0104237,Damage,1992,3
4999,0104412,Hero,1992,1
5005,0103919,Candyman,1992,3
5241,0104692,"Lawnmower Man, The",1992,1
5318,0103859,Boomerang,1992,3
5425,0105682,Un Coeur en Hiver,1992,3
5533,0103812,"Bikini Carwash Company, The",1992,3
5593,1517470,Doragon b&ocirc;ru Z: Atsumare! Gok&ucirc; W&acirc;rudo,1992,0
5654,0105435,Sneakers,1992,1
6090,0142237,Dragon Ball Z: The Return of Cooler,1992,0
6123,0105265,A River Runs Through It,1992,2
6317,0105415,Singles,1992,2
6397,0104409,Hellraiser III: Hell on Earth,1992,3
6702,0105130,Peter&#39;s Friends,1992,3
6862,0105859,Dragon Inn,1992,3
7006,0105695,Unforgiven,1992,3
7601,0104298,Freddie as F.R.O.7.,1992,1
7031,0104691,"Last of the Mohicans, The",1992,2
7179,0105459,Split Second,1992,0
7191,0105616,Tom and Jerry: The Movie,1992,3
7245,0104684,Hard Boiled,1992,0
7640,0104452,HouseSitter,1992,1
8287,0104779,Bitter Moon,1992,3
8393,0101628,Critters 4,1992,1
8583,0104695,Leap of Faith,1992,2
8622,0104187,Encino Man,1992,1
8991,0103855,"Bodyguard, The",1992,2
9000,0104575,Just another girl on the I.R.T,1992,1
9922,0104389,"Hand That Rocks the Cradle, The",1992,3
9107,0104105,Dien Bien Phu,1992,0
9221,0101316,"Lover / L&#39;amant, The",1992,1
9242,0105466,Stay Tuned,1992,2
9331,0105488,Strictly Ballroom,1992,1
9785,0105104,Passenger 57,1992,1
9812,0105328,Schtonk,1992,3
10862,0104231,Far and Away,1992,3
10872,0103786,Beethoven,1992,3
109,0107290,Jurassic Park,1993,3
114,0107048,Groundhog Day,1993,2
117,0106697,Demolition Man,1993,0
436,0107614,Mrs. Doubtfire,1993,3
543,0107843,Point of No Return/The Assassin,1993,3
556,0108160,Sleepless in Seattle,1993,2
558,0108432,Umi ga kikoeru,1993,3
587,0107120,Hocus Pocus,1993,3
727,0108265,Swing Kids,1993,1
810,0107507,Manhattan Murder Mystery,1993,3
852,0108000,Ruby in Paradise,1993,3
861,0106677,Dazed and Confused,1993,3
899,0108037,"Sandlot, The",1993,0
950,0106341,Bad Boy Bubby,1993,1
984,0108394,Three Colors: Blue,1993,3
1067,0107977,Robin Hood: Men in Tights,1993,3
1602,0106611,Cool Runnings,1993,1
1517,0106471,Boxing Helena,1993,1
1195,0107156,"Wedding Banquet, The",1993,3
1088,0107131,Homeward Bound: The Incredible Journey,1993,1
1133,0106673,Dave,1993,3
1434,0108071,"Secret Garden, The",1993,3
1436,0106220,Addams Family Values,1993,3
1353,0108147,Sister Act 2: Back in the Habit,1993,3
1097,0108442,Undercover Blues,1993,1
1497,0108052,Schindler&#39;s List,1993,3
1637,0104246,Fei hu wai zhuan,1993,2
1666,0106689,Death Train,1993,3
1790,0106834,Even Cowgirls Get The Blues,1993,3
1856,0106873,Fatal Instinct,1993,3
1940,0112389,"Princess and the Cobbler, The",1993,0
2182,0108388,"Trial, The",1993,1
2230,0107822,"Piano, The",1993,3
2492,0107745,Once Upon a Forest,1993,3
2543,0107688,"Nightmare Before Christmas, The",1993,1
2847,0108188,Sonatine,1993,0
2892,0107426,Little Buddha,1993,1
2916,0106977,"Fugitive, The",1993,2
3088,0107282,"Joy Luck Club, The",1993,3
3097,0106226,"Age of Innocence, The",1993,3
3123,0107091,Heart and Souls,1993,2
3176,0311648,Pieces of April,1993,3
3180,0108358,Tombstone,1993,3
3330,0106417,Gekij&ocirc;-ban - Bish&ocirc;jo senshi S&ecirc;r&acirc; M&ucirc;n R (Sailor Moon R the Movie: The Promise of the Rose),1993,3
3336,0108065,Searching for Bobby Fischer,1993,0
3369,0106582,Cliffhanger,1993,1
3396,0108451,Untamed Heart,1993,3
3405,0105619,"Heroic Trio, The",1993,3
3550,0107653,Naked,1993,3
3692,0108624,"Evil Cult, The",1993,3
3704,0106400,"Beverly Hillbillies, The",1993,3
3715,0107065,Gypsy,1993,3
3761,0107943,"Remains of the Day, The",1993,1
3921,0115819,Cannibal! The Musical,1993,0
4337,0107214,Indien,1993,0
4422,0108255,Super Mario Bros.,1993,3
4555,0108310,Telling Secrets,1993,3
4636,0106598,Coneheads,1993,3
4877,0106364,Batman: Mask of the Phantasm,1993,0
4917,0107007,Gettysburg,1993,0
5065,0107212,Indian Summer,1993,3
