imdbid,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $),bechdel
tt15474916,Smile,2022,R,115 min,"Horror, Mystery, Thriller",6.6,"After witnessing a bizarre, traumatic incident involving a patient, a psychiatrist becomes increasingly convinced she is being threatened by an uncanny entity.",Parker Finn,/name/nm6475689/,"Sosie Bacon, 
Jessie T. Usher, 
Kyle Gallner, 
Robin Weigert","/name/nm1788739/,/name/nm1900772/,/name/nm0973177/,/name/nm0917848/",103422.0,,3
tt10954984,Nope,2022,R,130 min,"Horror, Mystery, Sci-Fi",6.9,The residents of a lonely gulch in inland California bear witness to an uncanny and chilling discovery.,Jordan Peele,/name/nm1443502/,"Daniel Kaluuya, 
Keke Palmer, 
Brandon Perea, 
Michael Wincott","/name/nm2257207/,/name/nm1551130/,/name/nm5155952/,/name/nm0000699/",200040.0,,1
tt11245972,Scream,2022,R,114 min,"Horror, Mystery, Thriller",6.3,"25 years after a streak of brutal murders shocked the quiet town of Woodsboro, Calif., a new killer dons the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town's deadly past.","Matt Bettinelli-Olpin, 
Tyler Gillett",/name/nm2366012/,"Melissa Barrera, 
Neve Campbell, 
Courteney Cox, 
David Arquette","/name/nm2419470/,/name/nm4574440/,/name/nm0000117/,/name/nm0001073/,/name/nm0000274/",119827.0,,3
tt10954652,Old,2021,PG-13,108 min,"Drama, Horror, Mystery",5.8,"A vacationing family discovers that the secluded beach where they're relaxing for a few hours is somehow causing them to age rapidly, reducing their entire lives into a single day.",M. Night Shyamalan,/name/nm0796117/,"Gael García Bernal, 
Vicky Krieps, 
Rufus Sewell, 
Alex Wolff","/name/nm0305558/,/name/nm3043279/,/name/nm0001722/,/name/nm1842974/",125475.0,,3
tt8772262,Midsommar,2019,R,148 min,"Drama, Horror, Mystery",7.1,A couple travels to Northern Europe to visit a rural hometown's fabled Swedish mid-summer festival. What begins as an idyllic retreat quickly devolves into an increasingly violent and bizarre competition at the hands of a pagan cult.,Ari Aster,/name/nm4170048/,"Florence Pugh, 
Jack Reynor, 
Vilhelm Blomgren, 
William Jackson Harper","/name/nm6073955/,/name/nm2930503/,/name/nm9859585/,/name/nm2860379/",335439.0,27331977.0,3
tt1856101,Blade Runner 2049,2017,R,164 min,"Action, Drama, Mystery",8.0,"Young Blade Runner K's discovery of a long-buried secret leads him to track down former Blade Runner Rick Deckard, who's been missing for thirty years.",Denis Villeneuve,/name/nm0898288/,"Harrison Ford, 
Ryan Gosling, 
Ana de Armas, 
Dave Bautista","/name/nm0000148/,/name/nm0331516/,/name/nm1869101/,/name/nm1176985/",586274.0,92054159.0,3
tt7784604,Hereditary,2018,R,127 min,"Drama, Horror, Mystery",7.3,A grieving family is haunted by tragic and disturbing occurrences.,Ari Aster,/name/nm4170048/,"Toni Collette, 
Milly Shapiro, 
Gabriel Byrne, 
Alex Wolff","/name/nm0001057/,/name/nm8412536/,/name/nm0000321/,/name/nm1842974/",328830.0,44069456.0,3
tt6160448,White Noise,2022,R,136 min,"Comedy, Drama, Horror",5.7,"Dramatizes a contemporary American family's attempts to deal with the mundane conflicts of everyday life while grappling with the universal mysteries of love, death, and the possibility of happiness in an uncertain world.",Noah Baumbach,/name/nm0000876/,"Adam Driver, 
Greta Gerwig, 
Don Cheadle, 
Madison Gaughan","/name/nm3485845/,/name/nm1950086/,/name/nm0000332/,/name/nm14313990/",32451.0,,3
tt1392214,Prisoners,2013,R,153 min,"Crime, Drama, Mystery",8.1,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts.",Denis Villeneuve,/name/nm0898288/,"Hugh Jackman, 
Jake Gyllenhaal, 
Viola Davis, 
Melissa Leo","/name/nm0413168/,/name/nm0350453/,/name/nm0205626/,/name/nm0502425/",728343.0,61002302.0,3
tt1130884,Shutter Island,2010,R,138 min,"Mystery, Thriller",8.2,"In 1954, a U.S. Marshal investigates the disappearance of a murderer who escaped from a hospital for the criminally insane.",Martin Scorsese,/name/nm0000217/,"Leonardo DiCaprio, 
Emily Mortimer, 
Mark Ruffalo, 
Ben Kingsley","/name/nm0000138/,/name/nm0607865/,/name/nm0749263/,/name/nm0001426/",1332201.0,128012934.0,1
tt7657566,Death on the Nile,2022,PG-13,127 min,"Crime, Drama, Mystery",6.3,"While on vacation on the Nile, Hercule Poirot must investigate the murder of a young heiress.",Kenneth Branagh,/name/nm0000110/,"Tom Bateman, 
Annette Bening, 
Kenneth Branagh, 
Russell Brand","/name/nm5290643/,/name/nm0000906/,/name/nm0000110/,/name/nm1258970/",155351.0,,3
tt2267998,Gone Girl,2014,R,149 min,"Drama, Mystery, Thriller",8.1,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",David Fincher,/name/nm0000399/,"Ben Affleck, 
Rosamund Pike, 
Neil Patrick Harris, 
Tyler Perry","/name/nm0000255/,/name/nm0683253/,/name/nm0000439/,/name/nm1347153/",993335.0,167767189.0,3
tt5052448,Get Out,2017,R,104 min,"Horror, Mystery, Thriller",7.7,"A young African-American visits his white girlfriend's parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point.",Jordan Peele,/name/nm1443502/,"Daniel Kaluuya, 
Allison Williams, 
Bradley Whitford, 
Catherine Keener","/name/nm2257207/,/name/nm4129745/,/name/nm0925966/,/name/nm0001416/",624515.0,176040665.0,3
tt7984734,The Lighthouse,2019,R,109 min,"Drama, Fantasy, Mystery",7.4,Two lighthouse keepers try to maintain their sanity while living on a remote and mysterious New England island in the 1890s.,Robert Eggers,/name/nm3211470/,"Robert Pattinson, 
Willem Dafoe, 
Valeriia Karaman, 
Logan Hawkes","/name/nm1500155/,/name/nm0000353/,/name/nm10840078/,/name/nm11125041/",223508.0,427797.0,0
tt1201607,Harry Potter and the Deathly Hallows: Part 2,2011,PG-13,130 min,"Adventure, Family, Fantasy",8.1,"Harry, Ron, and Hermione search for Voldemort's remaining Horcruxes in their effort to destroy the Dark Lord as the final battle rages on at Hogwarts.",David Yates,/name/nm0946734/,"Daniel Radcliffe, 
Emma Watson, 
Rupert Grint, 
Michael Gambon","/name/nm0705356/,/name/nm0914612/,/name/nm0342488/,/name/nm0002091/",885463.0,381011219.0,3
tt1618434,Murder Mystery,2019,PG-13,97 min,"Action, Comedy, Crime",6.0,"A New York cop and his wife go on a European vacation to reinvigorate the spark in their marriage, but end up getting framed and on the run for the death of an elderly billionaire.",Kyle Newacheck,/name/nm1760830/,"Adam Sandler, 
Jennifer Aniston, 
Luke Evans, 
Terence Stamp","/name/nm0001191/,/name/nm0000098/,/name/nm1812656/,/name/nm0000654/",134200.0,,1
tt3567288,The Visit,2015,PG-13,94 min,"Horror, Mystery, Thriller",6.2,Two siblings become increasingly frightened by their grandparents' disturbing behavior while visiting them on vacation.,M. Night Shyamalan,/name/nm0796117/,"Olivia DeJonge, 
Ed Oxenbould, 
Deanna Dunagan, 
Peter McRobbie","/name/nm4609822/,/name/nm4590837/,/name/nm0241759/,/name/nm0574513/",138344.0,65206105.0,3
tt9639470,Last Night in Soho,2021,R,116 min,"Drama, Horror, Mystery",7.0,"An aspiring fashion designer is mysteriously able to enter the 1960s, where she encounters a dazzling wannabe singer. But the glamour is not all it appears to be and the dreams of the past start to crack and splinter into something darker.",Edgar Wright,/name/nm0942367/,"Thomasin McKenzie, 
Anya Taylor-Joy, 
Matt Smith, 
Diana Rigg","/name/nm5057169/,/name/nm5896355/,/name/nm1741002/,/name/nm0001671/",143962.0,,3
tt1259521,The Cabin in the Woods,2011,R,95 min,"Horror, Mystery, Thriller",7.0,"Five friends go for a break at a remote cabin, where they get more than they bargained for, discovering the truth behind the cabin in the woods.",Drew Goddard,/name/nm1206844/,"Kristen Connolly, 
Chris Hemsworth, 
Anna Hutchison, 
Fran Kranz","/name/nm1393354/,/name/nm1165110/,/name/nm0404307/,/name/nm0469823/",425201.0,42073277.0,3
tt3397884,Sicario,2015,R,121 min,"Action, Crime, Drama",7.6,An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,Denis Villeneuve,/name/nm0898288/,"Emily Blunt, 
Josh Brolin, 
Benicio Del Toro, 
Jon Bernthal","/name/nm1289434/,/name/nm0000982/,/name/nm0001125/,/name/nm1256532/",437874.0,46889293.0,0
tt10016180,The Little Things,2021,R,128 min,"Crime, Drama, Mystery",6.3,"Kern County Deputy Sheriff Joe Deacon is sent to Los Angeles for what should have been a quick evidence-gathering assignment. Instead, he becomes embroiled in the search for a serial killer who is terrorizing the city.",John Lee Hancock,/name/nm0359387/,"Denzel Washington, 
Rami Malek, 
Jared Leto, 
Chris Bauer","/name/nm0000243/,/name/nm1785339/,/name/nm0001467/,/name/nm0061777/",107939.0,,3
tt9288822,The Wonder,2022,R,108 min,"Drama, Mystery, Thriller",6.6,"A tale of two strangers who transform each other's lives, a psychological thriller, and a story of love pitted against evil.",Sebastián Lelio,/name/nm0133326/,"Florence Pugh, 
Tom Burke, 
Kíla Lord Cassidy, 
Niamh Algar","/name/nm6073955/,/name/nm0121895/,/name/nm10765335/,/name/nm4862056/",32602.0,,3
tt9620292,Promising Young Woman,2020,R,113 min,"Crime, Drama, Mystery",7.5,"A young woman, traumatized by a tragic event in her past, seeks out vengeance against those who crossed her path.",Emerald Fennell,/name/nm2193504/,"Carey Mulligan, 
Bo Burnham, 
Alison Brie, 
Clancy Brown","/name/nm1659547/,/name/nm3102998/,/name/nm1555340/,/name/nm0000317/",178977.0,,3
tt14641788,Enola Holmes 2,2022,PG-13,129 min,"Action, Adventure, Crime",6.7,"Now a detective-for-hire, Enola Holmes takes on her first official case to find a missing girl as the sparks of a dangerous conspiracy ignite a mystery that requires the help of friends - and Sherlock himself - to unravel.",Harry Bradbeer,/name/nm0102873/,"Millie Bobby Brown, 
Henry Cavill, 
David Thewlis, 
Louis Partridge","/name/nm5611121/,/name/nm0147147/,/name/nm0000667/,/name/nm6273024/",77786.0,,3
tt2543164,Arrival,2016,PG-13,116 min,"Drama, Mystery, Sci-Fi",7.9,A linguist works with the military to communicate with alien lifeforms after twelve mysterious spacecrafts appear around the world.,Denis Villeneuve,/name/nm0898288/,"Amy Adams, 
Jeremy Renner, 
Forest Whitaker, 
Michael Stuhlbarg","/name/nm0010736/,/name/nm0719637/,/name/nm0001845/,/name/nm0836121/",705564.0,100546139.0,3
tt5715874,The Killing of a Sacred Deer,2017,R,121 min,"Drama, Horror, Mystery",7.0,"Steven, a charismatic surgeon, is forced to make an unthinkable sacrifice after his life starts to fall apart, when the behavior of a teenage boy he has taken under his wing turns sinister.",Yorgos Lanthimos,/name/nm0487166/,"Barry G. Bernson, 
Herb Caillouet, 
Bill Camp, 
Raffey Cassidy","/name/nm8467096/,/name/nm9300501/,/name/nm0131966/,/name/nm3864163/",159783.0,2291901.0,3
tt7798634,Ready or Not,2019,R,95 min,"Action, Comedy, Horror",6.8,A bride's wedding night takes a sinister turn when her eccentric new in-laws force her to take part in a terrifying game.,"Matt Bettinelli-Olpin, 
Tyler Gillett",/name/nm2366012/,"Samara Weaving, 
Adam Brody, 
Mark O'Brien, 
Henry Czerny","/name/nm2419470/,/name/nm3034977/,/name/nm0111013/,/name/nm1975628/,/name/nm0001089/",157715.0,28714231.0,3
tt4263482,The VVitch: A New-England Folktale,2015,R,92 min,"Drama, Fantasy, Horror",6.9,"A family in 1630s New England is torn apart by the forces of witchcraft, black magic and possession.",Robert Eggers,/name/nm3211470/,"Anya Taylor-Joy, 
Ralph Ineson, 
Kate Dickie, 
Julian Richings","/name/nm5896355/,/name/nm0408591/,/name/nm0225483/,/name/nm0724995/",269793.0,25138705.0,3
tt3460252,The Hateful Eight,2015,R,168 min,"Crime, Drama, Mystery",7.8,"In the dead of a Wyoming winter, a bounty hunter and his prisoner find shelter in a cabin currently inhabited by a collection of nefarious characters.",Quentin Tarantino,/name/nm0000233/,"Samuel L. Jackson, 
Kurt Russell, 
Jennifer Jason Leigh, 
Walton Goggins","/name/nm0000168/,/name/nm0000621/,/name/nm0000492/,/name/nm0324658/",611863.0,54117416.0,3
tt8633478,Run,2020,PG-13,90 min,"Mystery, Thriller",6.7,A homeschooled teenager begins to suspect her mother is keeping a dark secret from her.,Aneesh Chaganty,/name/nm3792134/,"Sarah Paulson, 
Kiera Allen, 
Sara Sohn, 
Pat Healy","/name/nm0005299/,/name/nm6266674/,/name/nm3337639/,/name/nm0372366/",83059.0,,3
tt5362988,Wind River,2017,R,107 min,"Crime, Drama, Mystery",7.7,A veteran hunter helps an FBI agent investigate the murder of a young woman on a Wyoming Native American reservation.,Taylor Sheridan,/name/nm0792263/,"Elizabeth Olsen, 
Jeremy Renner, 
Graham Greene, 
Kelsey Asbille","/name/nm0647634/,/name/nm0719637/,/name/nm0001295/,/name/nm2080328/",257564.0,33800859.0,3
tt6857112,Us,2019,R,116 min,"Horror, Mystery, Thriller",6.8,A family's serene beach vacation turns to chaos when their doppelgängers appear and begin to terrorize them.,Jordan Peele,/name/nm1443502/,"Lupita Nyong'o, 
Winston Duke, 
Elisabeth Moss, 
Tim Heidecker","/name/nm2143282/,/name/nm6328300/,/name/nm0005253/,/name/nm1727367/",307179.0,175084580.0,3
tt3402236,Murder on the Orient Express,2017,PG-13,114 min,"Crime, Drama, Mystery",6.5,"When a murder occurs on the train on which he's travelling, celebrated detective Hercule Poirot is recruited to solve the case.",Kenneth Branagh,/name/nm0000110/,"Kenneth Branagh, 
Penélope Cruz, 
Willem Dafoe, 
Judi Dench","/name/nm0000110/,/name/nm0004851/,/name/nm0000353/,/name/nm0001132/",264109.0,102826543.0,3
tt1840309,Divergent,2014,PG-13,139 min,"Action, Adventure, Mystery",6.6,"In a world divided by factions based on virtues, Tris learns she's Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.",Neil Burger,/name/nm1139726/,"Shailene Woodley, 
Theo James, 
Kate Winslet, 
Jai Courtney","/name/nm0940362/,/name/nm3772243/,/name/nm0000701/,/name/nm2541974/",466121.0,150947895.0,3
tt1670345,Now You See Me,2013,PG-13,115 min,"Crime, Mystery, Thriller",7.2,"An F.B.I. Agent and an Interpol Detective track a team of illusionists who pull off bank heists during their performances, and reward their audiences with the money.",Louis Leterrier,/name/nm0504642/,"Jesse Eisenberg, 
Common, 
Mark Ruffalo, 
Woody Harrelson","/name/nm0251986/,/name/nm0996669/,/name/nm0749263/,/name/nm0000437/",668692.0,117723989.0,1
tt2948356,Zootopia,2016,PG,108 min,"Animation, Adventure, Comedy",8.0,"In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.","Byron Howard, 
Rich Moore, 
Jared Bush",/name/nm0397174/,"Ginnifer Goodwin, 
Jason Bateman, 
Idris Elba, 
Jenny Slate","/name/nm0601781/,/name/nm1158544/,/name/nm0329481/,/name/nm0000867/,/name/nm0252961/,/name/nm2809577/",506562.0,341268248.0,3
tt1441395,Under the Skin,2013,R,108 min,"Drama, Horror, Mystery",6.3,"A mysterious young woman seduces lonely men in the evening hours in Scotland. However, events lead her to begin a process of self-discovery.",Jonathan Glazer,/name/nm0322242/,"Scarlett Johansson, 
Jeremy McWilliams, 
Lynsey Taylor Mackay, 
Dougie McConnell","/name/nm0424060/,/name/nm4835245/,/name/nm5860325/,/name/nm5860326/",147142.0,2605039.0,0
tt1457767,The Conjuring,2013,R,112 min,"Horror, Mystery, Thriller",7.5,Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse.,James Wan,/name/nm1490123/,"Patrick Wilson, 
Vera Farmiga, 
Ron Livingston, 
Lili Taylor","/name/nm0933940/,/name/nm0267812/,/name/nm0515296/,/name/nm0000666/",516522.0,137400141.0,3
tt7846844,Enola Holmes,2020,PG-13,123 min,"Action, Adventure, Crime",6.6,"When Enola Holmes (Sherlock's teen sister) discovers her mother is missing, she endeavors to find her, becoming a super-sleuth in her own right as she outwits her famous brother and unravels a dangerous conspiracy.",Harry Bradbeer,/name/nm0102873/,"Millie Bobby Brown, 
Henry Cavill, 
Sam Claflin, 
Helena Bonham Carter","/name/nm5611121/,/name/nm0147147/,/name/nm3510471/,/name/nm0000307/",198558.0,,3
tt1790864,The Maze Runner,2014,PG-13,113 min,"Action, Mystery, Sci-Fi",6.8,"Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow ""runners"" for a shot at escape.",Wes Ball,/name/nm1226871/,"Dylan O'Brien, 
Kaya Scodelario, 
Will Poulter, 
Thomas Brodie-Sangster","/name/nm3729721/,/name/nm2546012/,/name/nm2401020/,/name/nm1032473/",475471.0,102427862.0,1
tt1262416,Scream 4,2011,R,111 min,"Comedy, Horror, Mystery",6.2,"Ten years have passed, and Sidney Prescott, who has put herself back together thanks in part to her writing, is visited by the Ghostface Killer.",Wes Craven,/name/nm0000127/,"Neve Campbell, 
Courteney Cox, 
David Arquette, 
Lucy Hale","/name/nm0000117/,/name/nm0001073/,/name/nm0000274/,/name/nm1423955/",153498.0,38180928.0,3
tt1446714,Prometheus,2012,R,124 min,"Adventure, Mystery, Sci-Fi",7.0,"Following clues to the origin of mankind, a team finds a structure on a distant moon, but they soon realize they are not alone.",Ridley Scott,/name/nm0000631/,"Noomi Rapace, 
Logan Marshall-Green, 
Michael Fassbender, 
Charlize Theron","/name/nm0636426/,/name/nm1334869/,/name/nm1055413/,/name/nm0000234/",615727.0,126477084.0,3
tt1034415,Suspiria,2018,R,152 min,"Drama, Fantasy, Horror",6.7,"A darkness swirls at the center of a world-renowned dance company, one that will engulf the artistic director, an ambitious young dancer, and a grieving psychotherapist. Some will succumb to the nightmare. Others will finally wake up.",Luca Guadagnino,/name/nm0345174/,"Chloë Grace Moretz, 
Tilda Swinton, 
Doris Hick, 
Malgorzata Bela","/name/nm1631269/,/name/nm0842770/,/name/nm0382566/,/name/nm1728249/",81903.0,2474044.0,3
tt1148204,Orphan,2009,R,123 min,"Horror, Mystery, Thriller",7.0,A husband and wife who recently lost their baby adopt a 9-year-old girl who is not nearly as innocent as she appears.,Jaume Collet-Serra,/name/nm1429471/,"Vera Farmiga, 
Peter Sarsgaard, 
Isabelle Fuhrman, 
CCH Pounder","/name/nm0267812/,/name/nm0765597/,/name/nm2265157/,/name/nm0001634/",235305.0,41596251.0,3
tt2798920,Annihilation,2018,R,115 min,"Adventure, Drama, Horror",6.8,"A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.",Alex Garland,/name/nm0307497/,"Natalie Portman, 
Jennifer Jason Leigh, 
Tessa Thompson, 
Benedict Wong","/name/nm0000204/,/name/nm0000492/,/name/nm1935086/,/name/nm0938950/",332822.0,32732301.0,3
tt6412452,The Ballad of Buster Scruggs,2018,R,133 min,"Comedy, Drama, Musical",7.3,"Six tales of life and violence in the Old West, following a singing gunslinger, a bank robber, a traveling impresario, an elderly prospector, a wagon train, and a perverse pair of bounty hunters.","Ethan Coen, 
Joel Coen",/name/nm0001053/,"Tim Blake Nelson, 
Willie Watson, 
Clancy Brown, 
Danny McCarthy","/name/nm0001054/,/name/nm0625789/,/name/nm0914929/,/name/nm0000317/,/name/nm1180243/",152041.0,,1
tt2380307,Coco,2017,PG,105 min,"Animation, Adventure, Comedy",8.4,"Aspiring musician Miguel, confronted with his family's ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer.","Lee Unkrich, 
Adrian Molina",/name/nm0881279/,"Anthony Gonzalez, 
Gael García Bernal, 
Benjamin Bratt, 
Alanna Ubach","/name/nm2937122/,/name/nm5645519/,/name/nm0305558/,/name/nm0000973/,/name/nm0005513/",518307.0,209726015.0,3
tt13521006,Beau Is Afraid,2023,R,179 min,"Comedy, Drama, Horror",,A decades-spanning portrait of one of the most successful entrepreneurs of all time.,Ari Aster,/name/nm4170048/,"Joaquin Phoenix, 
Parker Posey, 
Amy Ryan, 
Nathan Lane","/name/nm0001618/,/name/nm0000205/,/name/nm0752407/,/name/nm0001447/",,,2
tt6628394,Bad Times at the El Royale,2018,R,141 min,"Crime, Drama, Mystery",7.1,"Early 1970s. Four strangers check in at the El Royale Hotel. The hotel is deserted, staffed by a single desk clerk. Some of the new guests' reasons for being there are less than innocent and some are not who they appear to be.",Drew Goddard,/name/nm1206844/,"Jeff Bridges, 
Cynthia Erivo, 
Dakota Johnson, 
Jon Hamm","/name/nm0000313/,/name/nm7248827/,/name/nm0424848/,/name/nm0358316/",153561.0,17839115.0,2
tt5109784,Mother!,2017,R,121 min,"Drama, Horror, Mystery",6.6,"A couple's relationship is tested when uninvited guests arrive at their home, disrupting their tranquil existence.",Darren Aronofsky,/name/nm0004716/,"Jennifer Lawrence, 
Javier Bardem, 
Ed Harris, 
Michelle Pfeiffer","/name/nm2225369/,/name/nm0000849/,/name/nm0000438/,/name/nm0000201/",231020.0,17800004.0,2
tt1321511,Oldboy,2013,R,104 min,"Action, Drama, Mystery",5.8,"Obsessed with vengeance, a man sets out to find out why he was kidnapped and locked into solitary confinement for twenty years without reason.",Spike Lee,/name/nm0000490/,"Josh Brolin, 
Elizabeth Olsen, 
Samuel L. Jackson, 
Sharlto Copley","/name/nm0000982/,/name/nm0647634/,/name/nm0000168/,/name/nm1663205/",77462.0,2193658.0,2
tt2737304,Bird Box,2018,R,124 min,"Horror, Mystery, Sci-Fi",6.6,"Five years after an ominous unseen presence drives most of society to suicide, a mother and her two children make a desperate bid to reach safety.",Susanne Bier,/name/nm0081540/,"Sandra Bullock, 
Trevante Rhodes, 
John Malkovich, 
Sarah Paulson","/name/nm0000113/,/name/nm5218990/,/name/nm0000518/,/name/nm0005299/",350291.0,,3
tt1568346,The Girl with the Dragon Tattoo,2011,R,158 min,"Crime, Drama, Mystery",7.8,Journalist Mikael Blomkvist is aided in his search for a woman who has been missing for 40 years by young computer hacker Lisbeth Salander.,David Fincher,/name/nm0000399/,"Daniel Craig, 
Rooney Mara, 
Christopher Plummer, 
Stellan Skarsgård","/name/nm0185819/,/name/nm1913734/,/name/nm0001626/,/name/nm0001745/",469118.0,102515793.0,1
tt9484998,Palm Springs,2020,R,90 min,"Comedy, Fantasy, Mystery",7.4,"Stuck in a time loop, two wedding guests develop a budding romance while living the same day over and over again.",Max Barbakow,/name/nm3817317/,"Andy Samberg, 
Cristin Milioti, 
J.K. Simmons, 
Peter Gallagher","/name/nm1676221/,/name/nm2129662/,/name/nm0799777/,/name/nm0001251/",163967.0,,3
tt7668870,Searching,2018,PG-13,102 min,"Drama, Horror, Mystery",7.6,"After his teenage daughter goes missing, a desperate father tries to find clues on her laptop.",Aneesh Chaganty,/name/nm3792134/,"John Cho, 
Debra Messing, 
Joseph Lee, 
Michelle La","/name/nm0158626/,/name/nm0005226/,/name/nm4334711/,/name/nm8045046/",166764.0,26020957.0,1
tt1179933,10 Cloverfield Lane,2016,PG-13,103 min,"Drama, Horror, Mystery",7.2,A young woman is held in an underground bunker by a man who insists that a hostile event has left the surface of the Earth uninhabitable.,Dan Trachtenberg,/name/nm0870469/,"John Goodman, 
Mary Elizabeth Winstead, 
John Gallagher Jr., 
Douglas M. Griffin","/name/nm0000422/,/name/nm0935541/,/name/nm0302330/,/name/nm0341174/",334356.0,72082998.0,3
