imdbid,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $),bechdel
tt1877830,The Batman,2022,PG-13,176 min,"Action, Crime, Drama",7.8,"When a sadistic serial killer begins murdering key political figures in Gotham, Batman is forced to investigate the city's hidden corruption and question his family's involvement.",Matt Reeves,/name/nm0716257/,"Robert Pattinson, 
Zoë Kravitz, 
Jeffrey Wright, 
Colin Farrell","/name/nm1500155/,/name/nm2368789/,/name/nm0942482/,/name/nm0268199/",672146.0,,3
tt13539646,The Wandering Earth II,2023,,173 min,"Action, Adventure, Drama",8.0,"Humans built huge engines on the surface of the earth to find a new home. But the road to the universe is perilous. In order to save earth, young people once again have to step forward to start a race against time for life and death.",Frant Gwo,/name/nm4914792/,"Andy Lau, 
Zina Blahusova, 
Jing Wu, 
Clara Lee","/name/nm0490489/,/name/nm1927842/,/name/nm0943104/,/name/nm4788761/",7081.0,,1
tt8041270,Jurassic World: Dominion,2022,PG-13,147 min,"Action, Adventure, Sci-Fi",5.6,"Four years after the destruction of Isla Nublar, Biosyn operatives attempt to track down Maisie Lockwood, while Dr Ellie Sattler investigates a genetically engineered swarm of giant insects.",Colin Trevorrow,/name/nm1119880/,"Chris Pratt, 
Bryce Dallas Howard, 
Laura Dern, 
Sam Neill","/name/nm0695435/,/name/nm0397171/,/name/nm0000368/,/name/nm0000554/",171780.0,,3
tt1392170,The Hunger Games,2012,PG-13,142 min,"Action, Adventure, Sci-Fi",7.2,Katniss Everdeen voluntarily takes her younger sister's place in the Hunger Games: a televised competition in which two teenagers from each of the twelve Districts of Panem are chosen at random to fight to the death.,Gary Ross,/name/nm0002657/,"Jennifer Lawrence, 
Josh Hutcherson, 
Liam Hemsworth, 
Stanley Tucci","/name/nm2225369/,/name/nm1242688/,/name/nm2955013/,/name/nm0001804/",927499.0,408010692.0,3
tt11138512,The Northman,2022,R,137 min,"Action, Adventure, Drama",7.1,A young Viking prince is on a quest to avenge his father's murder.,Robert Eggers,/name/nm3211470/,"Alexander Skarsgård, 
Nicole Kidman, 
Claes Bang, 
Ethan Hawke","/name/nm0002907/,/name/nm0000173/,/name/nm0051903/,/name/nm0000160/",217036.0,,1
tt1160419,Dune,2021,PG-13,155 min,"Action, Adventure, Drama",8.0,A noble family becomes embroiled in a war for control over the galaxy's most valuable asset while its heir becomes troubled by visions of a dark future.,Denis Villeneuve,/name/nm0898288/,"Timothée Chalamet, 
Rebecca Ferguson, 
Zendaya, 
Oscar Isaac","/name/nm3154303/,/name/nm0272581/,/name/nm3918035/,/name/nm1209966/",649342.0,108327830.0,3
tt11291274,The Unbearable Weight of Massive Talent,2022,R,107 min,"Action, Comedy, Crime",7.0,"In this action-packed comedy, Nicolas Cage plays Nick Cage, channeling his iconic characters as he's caught between a superfan (Pedro Pascal) and a CIA agent (Tiffany Haddish).",Tom Gormican,/name/nm3230448/,"Nicolas Cage, 
Pedro Pascal, 
Tiffany Haddish, 
Sharon Horgan","/name/nm0000115/,/name/nm0050959/,/name/nm1840504/,/name/nm1279721/",97887.0,,3
tt8093700,The Woman King,2022,PG-13,135 min,"Action, Drama, History",6.7,"A historical epic inspired by true events that took place in The Kingdom of Dahomey, one of the most powerful states of Africa in the 18th and 19th centuries.",Gina Prince-Bythewood,/name/nm0697656/,"Viola Davis, 
Thuso Mbedu, 
Lashana Lynch, 
Sheila Atim","/name/nm0205626/,/name/nm9096847/,/name/nm2736476/,/name/nm5956547/",48483.0,,3
tt8178634,RRR,2022,Not Rated,187 min,"Action, Adventure, Drama",7.9,A fictitious story about two legendary revolutionaries and their journey away from home before they started fighting for their country in the 1920s.,S.S. Rajamouli,/name/nm1442514/,"N.T. Rama Rao Jr., 
Ram Charan Teja, 
Ajay Devgn, 
Alia Bhatt","/name/nm1694524/,/name/nm2776304/,/name/nm0222426/,/name/nm1017633/",135454.0,,2
tt10648342,Thor: Love and Thunder,2022,PG-13,118 min,"Action, Adventure, Comedy",6.3,"Thor enlists the help of Valkyrie, Korg and ex-girlfriend Jane Foster to fight Gorr the God Butcher, who intends to make the gods extinct.",Taika Waititi,/name/nm0169806/,"Chris Hemsworth, 
Natalie Portman, 
Christian Bale, 
Tessa Thompson","/name/nm1165110/,/name/nm0000204/,/name/nm0000288/,/name/nm1935086/",344327.0,,3
tt2906216,Dungeons & Dragons: Honor Among Thieves,2023,,134 min,"Action, Adventure, Fantasy",,"A charming thief and a band of unlikely adventurers embark on an epic quest to retrieve a lost relic, but things go dangerously awry when they run afoul of the wrong people.","John Francis Daley, 
Jonathan Goldstein",/name/nm0197855/,"Chris Pine, 
Michelle Rodriguez, 
Regé-Jean Page, 
Justice Smith","/name/nm0326246/,/name/nm1517976/,/name/nm0735442/,/name/nm2074546/,/name/nm6819854/",,,3
tt1375666,Inception,2010,PG-13,148 min,"Action, Adventure, Sci-Fi",8.8,"A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a C.E.O., but his tragic past may doom the project and his team to disaster.",Christopher Nolan,/name/nm0634240/,"Leonardo DiCaprio, 
Joseph Gordon-Levitt, 
Elliot Page, 
Ken Watanabe","/name/nm0000138/,/name/nm0330687/,/name/nm0680983/,/name/nm0913822/",2373682.0,292576195.0,3
tt10872600,Spider-Man: No Way Home,2021,PG-13,148 min,"Action, Adventure, Fantasy",8.2,"With Spider-Man's identity now revealed, Peter asks Doctor Strange for help. When a spell goes wrong, dangerous foes from other worlds start to appear, forcing Peter to discover what it truly means to be Spider-Man.",Jon Watts,/name/nm1218281/,"Tom Holland, 
Zendaya, 
Benedict Cumberbatch, 
Jacob Batalon","/name/nm4043618/,/name/nm3918035/,/name/nm1212722/,/name/nm8188622/",770492.0,804747988.0,3
tt1462764,Indiana Jones and the Dial of Destiny,2023,,,"Action, Adventure",,The plot is unknown at this time.,James Mangold,/name/nm0003506/,"Harrison Ford, 
Mads Mikkelsen, 
Boyd Holbrook, 
Antonio Banderas","/name/nm0000148/,/name/nm0586568/,/name/nm2933542/,/name/nm0000104/",,,1
tt4154796,Avengers: Endgame,2019,PG-13,181 min,"Action, Adventure, Drama",8.4,"After the devastating events of Avengers: Infinity War (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to reverse Thanos' actions and restore balance to the universe.","Anthony Russo, 
Joe Russo",/name/nm0751577/,"Robert Downey Jr., 
Chris Evans, 
Mark Ruffalo, 
Chris Hemsworth","/name/nm0751648/,/name/nm0000375/,/name/nm0262635/,/name/nm0749263/,/name/nm1165110/",1148100.0,858373000.0,3
tt12261776,65,2023,,,"Action, Adventure, Drama",,An astronaut crash lands on a mysterious planet only to discover he's not alone.,"Scott Beck, 
Bryan Woods",/name/nm1399714/,"Adam Driver, 
Ariana Greenblatt, 
Chloe Coleman, 
Nika King","/name/nm1456816/,/name/nm3485845/,/name/nm7567556/,/name/nm5668548/,/name/nm1519739/",,,2
tt10298840,Strange World,2022,PG,102 min,"Animation, Action, Adventure",5.6,The legendary Clades are a family of explorers whose differences threaten to topple their latest and most crucial mission.,"Don Hall, 
Qui Nguyen",/name/nm2320658/,"Jake Gyllenhaal, 
Jaboukie Young-White, 
Gabrielle Union, 
Dennis Quaid","/name/nm5945690/,/name/nm0350453/,/name/nm7187850/,/name/nm0005517/,/name/nm0000598/",34585.0,,3
tt2911666,John Wick,2014,R,101 min,"Action, Crime, Thriller",7.4,An ex-hit-man comes out of retirement to track down the gangsters that killed his dog and took his car.,"Chad Stahelski, 
David Leitch",/name/nm0821432/,"Keanu Reeves, 
Michael Nyqvist, 
Alfie Allen, 
Willem Dafoe","/name/nm0500610/,/name/nm0000206/,/name/nm0638824/,/name/nm0654295/,/name/nm0000353/",644257.0,43037835.0,1
tt8367814,The Gentlemen,2019,R,113 min,"Action, Comedy, Crime",7.8,"An American expat tries to sell off his highly profitable marijuana empire in London, triggering plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.",Guy Ritchie,/name/nm0005363/,"Matthew McConaughey, 
Charlie Hunnam, 
Michelle Dockery, 
Jeremy Strong","/name/nm0000190/,/name/nm0402271/,/name/nm1890784/,/name/nm0834989/",348209.0,36471795.0,3
tt1856101,Blade Runner 2049,2017,R,164 min,"Action, Drama, Mystery",8.0,"Young Blade Runner K's discovery of a long-buried secret leads him to track down former Blade Runner Rick Deckard, who's been missing for thirty years.",Denis Villeneuve,/name/nm0898288/,"Harrison Ford, 
Ryan Gosling, 
Ana de Armas, 
Dave Bautista","/name/nm0000148/,/name/nm0331516/,/name/nm1869101/,/name/nm1176985/",586274.0,92054159.0,3
tt5433138,F9: The Fast Saga,2021,PG-13,143 min,"Action, Crime, Thriller",5.2,Dom and the crew must take on an international terrorist who turns out to be Dom and Mia's estranged brother.,Justin Lin,/name/nm0510912/,"Vin Diesel, 
Michelle Rodriguez, 
Jordana Brewster, 
Tyrese Gibson","/name/nm0004874/,/name/nm0735442/,/name/nm0108287/,/name/nm0879085/",136715.0,173202780.0,3
tt7888964,Nobody,2021,R,92 min,"Action, Crime, Drama",7.4,"A docile family man slowly reveals his true character after his house gets burgled by two petty thieves, which, coincidentally, leads him into a bloody war with a Russian crime boss.",Ilya Naishuller,/name/nm5820154/,"Bob Odenkirk, 
Aleksey Serebryakov, 
Connie Nielsen, 
Christopher Lloyd","/name/nm0644022/,/name/nm0148516/,/name/nm0001567/,/name/nm0000502/",262223.0,27268035.0,1
tt1649418,The Gray Man,2022,PG-13,122 min,"Action, Thriller",6.5,"When the CIA's most skilled operative, whose true identity is known to none, accidentally uncovers dark agency secrets, a psychopathic former colleague puts a bounty on his head, setting off a global manhunt by international assassins.","Anthony Russo, 
Joe Russo",/name/nm0751577/,"Ryan Gosling, 
Chris Evans, 
Ana de Armas, 
Billy Bob Thornton","/name/nm0751648/,/name/nm0331516/,/name/nm0262635/,/name/nm1869101/,/name/nm0000671/",206972.0,,2
tt6791350,Guardians of the Galaxy Vol. 3,2023,,,"Action, Adventure, Comedy",,"Still reeling from the loss of Gamora, Peter Quill rallies his team to defend the universe and one of their own - a mission that could mean the end of the Guardians if not successful.",James Gunn,/name/nm0348181/,"Chris Pratt, 
Zoe Saldana, 
Dave Bautista, 
Vin Diesel","/name/nm0695435/,/name/nm0757855/,/name/nm1176985/,/name/nm0004874/",,,3
tt2382320,No Time to Die,2021,PG-13,163 min,"Action, Adventure, Thriller",7.3,"James Bond has left active service. His peace is short-lived when Felix Leiter, an old friend from the CIA, turns up asking for help, leading Bond onto the trail of a mysterious villain armed with dangerous new technology.",Cary Joji Fukunaga,/name/nm1560977/,"Daniel Craig, 
Ana de Armas, 
Rami Malek, 
Léa Seydoux","/name/nm0185819/,/name/nm1869101/,/name/nm1785339/,/name/nm2244205/",409290.0,160869031.0,2
tt1464335,Uncharted,2022,PG-13,116 min,"Action, Adventure",6.3,"Street-smart Nathan Drake is recruited by seasoned treasure hunter Victor ""Sully"" Sullivan to recover a fortune amassed by Ferdinand Magellan, and lost 500 years ago by the House of Moncada.",Ruben Fleischer,/name/nm0281508/,"Tom Holland, 
Mark Wahlberg, 
Antonio Banderas, 
Sophia Ali","/name/nm4043618/,/name/nm0000242/,/name/nm0000104/,/name/nm1496115/",218026.0,,2
tt6723592,Tenet,2020,PG-13,150 min,"Action, Sci-Fi, Thriller",7.3,"Armed with only one word, Tenet, and fighting for the survival of the entire world, a Protagonist journeys through a twilight world of international espionage on a mission that will unfold in something beyond real time.",Christopher Nolan,/name/nm0634240/,"John David Washington, 
Robert Pattinson, 
Elizabeth Debicki, 
Juhan Ulfsak","/name/nm0913475/,/name/nm1500155/,/name/nm4456120/,/name/nm1798449/",516824.0,58456624.0,1
tt6334354,The Suicide Squad,2021,R,132 min,"Action, Adventure, Comedy",7.2,"Supervillains Harley Quinn, Bloodsport, Peacemaker, and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.",James Gunn,/name/nm0348181/,"Margot Robbie, 
Idris Elba, 
John Cena, 
Joel Kinnaman","/name/nm3053338/,/name/nm0252961/,/name/nm1078479/,/name/nm1172478/",359784.0,55817425.0,3
tt5013056,Dunkirk,2017,PG-13,106 min,"Action, Drama, History",7.8,"Allied soldiers from Belgium, the British Commonwealth and Empire, and France are surrounded by the German Army and evacuated during a fierce battle in World War II.",Christopher Nolan,/name/nm0634240/,"Fionn Whitehead, 
Barry Keoghan, 
Mark Rylance, 
Tom Hardy","/name/nm7887725/,/name/nm4422686/,/name/nm0753314/,/name/nm0362766/",669727.0,188373161.0,0
tt4649466,Kingsman: The Golden Circle,2017,R,141 min,"Action, Adventure, Comedy",6.7,"After the Kingsman's headquarters are destroyed and the world is held hostage, an allied spy organization in the United States is discovered. These two elite secret agencies must band together to defeat a common enemy.",Matthew Vaughn,/name/nm0891216/,"Taron Egerton, 
Colin Firth, 
Mark Strong, 
Channing Tatum","/name/nm5473782/,/name/nm0000147/,/name/nm0835016/,/name/nm1475594/",334948.0,100234838.0,1
tt1631867,Edge of Tomorrow,2014,PG-13,113 min,"Action, Adventure, Sci-Fi",7.9,"A soldier fighting aliens gets to relive the same day over and over again, the day restarting every time he dies.",Doug Liman,/name/nm0510731/,"Tom Cruise, 
Emily Blunt, 
Bill Paxton, 
Brendan Gleeson","/name/nm0000129/,/name/nm1289434/,/name/nm0000200/,/name/nm0322407/",687691.0,100206256.0,1
tt13320622,The Lost City,2022,PG-13,112 min,"Action, Adventure, Comedy",6.1,A reclusive romance novelist on a book tour with her cover model gets swept up in a kidnapping attempt that lands them both in a cutthroat jungle adventure.,"Aaron Nee, 
Adam Nee",/name/nm1887480/,"Sandra Bullock, 
Channing Tatum, 
Daniel Radcliffe, 
Da'Vine Joy Randolph","/name/nm1519639/,/name/nm0000113/,/name/nm1475594/,/name/nm0705356/,/name/nm5007768/",127614.0,,3
tt1951264,The Hunger Games: Catching Fire,2013,PG-13,146 min,"Action, Adventure, Sci-Fi",7.5,Katniss Everdeen and Peeta Mellark become targets of the Capitol after their victory in the 74th Hunger Games sparks a rebellion in the Districts of Panem.,Francis Lawrence,/name/nm1349376/,"Jennifer Lawrence, 
Josh Hutcherson, 
Liam Hemsworth, 
Philip Seymour Hoffman","/name/nm2225369/,/name/nm1242688/,/name/nm2955013/,/name/nm0000450/",672299.0,424668047.0,3
tt1950186,Ford v Ferrari,2019,PG-13,152 min,"Action, Biography, Drama",8.1,American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.,James Mangold,/name/nm0003506/,"Matt Damon, 
Christian Bale, 
Jon Bernthal, 
Caitríona Balfe","/name/nm0000354/,/name/nm0000288/,/name/nm1256532/,/name/nm1495520/",403646.0,117624028.0,0
tt6856242,The King's Man,2021,R,131 min,"Action, Adventure, Thriller",6.3,"In the early years of the 20th century, the Kingsman agency is formed to stand against a cabal plotting a war to wipe out millions.",Matthew Vaughn,/name/nm0891216/,"Ralph Fiennes, 
Gemma Arterton, 
Rhys Ifans, 
Harris Dickinson","/name/nm0000146/,/name/nm2605345/,/name/nm0406975/,/name/nm6170168/",151685.0,,1
tt9419884,Doctor Strange in the Multiverse of Madness,2022,PG-13,126 min,"Action, Adventure, Fantasy",6.9,"Doctor Strange teams up with a mysterious teenage girl from his dreams who can travel across multiverses, to battle multiple threats, including other-universe versions of himself, which threaten to wipe out millions across the multiverse. They seek help from Wanda the Scarlet Witch, Wong and others.",Sam Raimi,/name/nm0000600/,"Benedict Cumberbatch, 
Elizabeth Olsen, 
Chiwetel Ejiofor, 
Benedict Wong","/name/nm1212722/,/name/nm0647634/,/name/nm0252230/,/name/nm0938950/",425235.0,,3
tt9032400,Eternals,2021,PG-13,156 min,"Action, Adventure, Fantasy",6.3,"The saga of the Eternals, a race of immortal beings who lived on Earth and shaped its history and civilizations.",Chloé Zhao,/name/nm2125482/,"Gemma Chan, 
Richard Madden, 
Angelina Jolie, 
Salma Hayek","/name/nm2110418/,/name/nm0534635/,/name/nm0001401/,/name/nm0000161/",348052.0,164870234.0,3
tt2015381,Guardians of the Galaxy,2014,PG-13,121 min,"Action, Adventure, Comedy",8.0,A group of intergalactic criminals must pull together to stop a fanatical warrior with plans to purge the universe.,James Gunn,/name/nm0348181/,"Chris Pratt, 
Vin Diesel, 
Bradley Cooper, 
Zoe Saldana","/name/nm0695435/,/name/nm0004874/,/name/nm0177896/,/name/nm0757855/",1189915.0,333176600.0,3
tt11866324,Prey,2022,R,100 min,"Action, Adventure, Drama",7.1,"Naru, a skilled warrior of the Comanche Nation, fights to protect her tribe against one of the first highly-evolved Predators to land on Earth.",Dan Trachtenberg,/name/nm0870469/,"Amber Midthunder, 
Dakota Beavers, 
Dane DiLiegro, 
Stormee Kipp","/name/nm1690270/,/name/nm13396806/,/name/nm10867068/,/name/nm11901532/",199014.0,,3
tt1392190,Mad Max: Fury Road,2015,R,120 min,"Action, Adventure, Sci-Fi",8.1,"In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshiper, and a drifter named Max.",George Miller,/name/nm0004306/,"Tom Hardy, 
Charlize Theron, 
Nicholas Hoult, 
Zoë Kravitz","/name/nm0362766/,/name/nm0000234/,/name/nm0396558/,/name/nm2368789/",1013606.0,154058340.0,3
tt1618434,Murder Mystery,2019,PG-13,97 min,"Action, Comedy, Crime",6.0,"A New York cop and his wife go on a European vacation to reinvigorate the spark in their marriage, but end up getting framed and on the run for the death of an elderly billionaire.",Kyle Newacheck,/name/nm1760830/,"Adam Sandler, 
Jennifer Aniston, 
Luke Evans, 
Terence Stamp","/name/nm0001191/,/name/nm0000098/,/name/nm1812656/,/name/nm0000654/",134200.0,,1
tt6264654,Free Guy,2021,PG-13,115 min,"Action, Adventure, Comedy",7.1,"A bank teller discovers that he's actually an NPC inside a brutal, open world video game.",Shawn Levy,/name/nm0506613/,"Ryan Reynolds, 
Jodie Comer, 
Taika Waititi, 
Lil Rel Howery","/name/nm0005351/,/name/nm3069650/,/name/nm0169806/,/name/nm2577076/",377893.0,121626598.0,1
tt2935622,The School for Good and Evil,2022,PG-13,147 min,"Action, Comedy, Drama",5.8,Best friends Sophie and Agatha find themselves on opposing sides of an epic battle when they're swept away into an enchanted school where aspiring heroes and villains are trained to protect the balance between Good and Evil.,Paul Feig,/name/nm0082450/,"Kit Young, 
Sophia Anne Caruso, 
Cate Blanchett, 
Liam Woon","/name/nm3315947/,/name/nm3143851/,/name/nm0000949/,/name/nm7937946/",28804.0,,3
tt8579674,1917,2019,R,119 min,"Action, Drama, War",8.2,"April 6th, 1917. As an infantry battalion assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap.",Sam Mendes,/name/nm0005222/,"Dean-Charles Chapman, 
George MacKay, 
Daniel Mays, 
Colin Firth","/name/nm2835616/,/name/nm1126657/,/name/nm0990547/,/name/nm0000147/",603093.0,159227644.0,0
tt3397884,Sicario,2015,R,121 min,"Action, Crime, Drama",7.6,An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,Denis Villeneuve,/name/nm0898288/,"Emily Blunt, 
Josh Brolin, 
Benicio Del Toro, 
Jon Bernthal","/name/nm1289434/,/name/nm0000982/,/name/nm0001125/,/name/nm1256532/",437874.0,46889293.0,0
tt1386697,Suicide Squad,2016,PG-13,123 min,"Action, Adventure, Fantasy",5.9,A secret government agency recruits some of the most dangerous incarcerated super-villains to form a defensive task force. Their first mission: save the world from the apocalypse.,David Ayer,/name/nm0043742/,"Will Smith, 
Jared Leto, 
Margot Robbie, 
Viola Davis","/name/nm0000226/,/name/nm0001467/,/name/nm3053338/,/name/nm0205626/",692080.0,325100054.0,3
tt4154756,Avengers: Infinity War,2018,PG-13,149 min,"Action, Adventure, Sci-Fi",8.4,The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.,"Anthony Russo, 
Joe Russo",/name/nm0751577/,"Robert Downey Jr., 
Chris Hemsworth, 
Mark Ruffalo, 
Chris Evans","/name/nm0751648/,/name/nm0000375/,/name/nm1165110/,/name/nm0749263/,/name/nm0262635/",1095301.0,678815482.0,3
tt7126948,Wonder Woman 1984,2020,PG-13,151 min,"Action, Adventure, Fantasy",5.4,"Diana must contend with a work colleague, and with a businessman whose desire for extreme wealth sends the world down a path of destruction, after an ancient artifact that grants wishes goes missing.",Patty Jenkins,/name/nm0420941/,"Gal Gadot, 
Chris Pine, 
Kristen Wiig, 
Pedro Pascal","/name/nm2933757/,/name/nm1517976/,/name/nm1325419/,/name/nm0050959/",272614.0,46370364.0,3
tt5463162,Deadpool 2,2018,R,119 min,"Action, Adventure, Comedy",7.7,"Foul-mouthed mutant mercenary Wade Wilson (a.k.a. Deadpool) assembles a team of fellow mutant rogues to protect a young boy with supernatural abilities from the brutal, time-traveling cyborg Cable.",David Leitch,/name/nm0500610/,"Ryan Reynolds, 
Josh Brolin, 
Morena Baccarin, 
Julian Dennison","/name/nm0005351/,/name/nm0000982/,/name/nm1072555/,/name/nm5421877/",591647.0,324591735.0,2
tt2802144,Kingsman: The Secret Service,2014,R,129 min,"Action, Adventure, Comedy",7.7,"A spy organisation recruits a promising street kid into the agency's training program, while a global threat emerges from a twisted tech genius.",Matthew Vaughn,/name/nm0891216/,"Colin Firth, 
Taron Egerton, 
Samuel L. Jackson, 
Michael Caine","/name/nm0000147/,/name/nm5473782/,/name/nm0000168/,/name/nm0000323/",675476.0,128261724.0,3
tt5095030,Ant-Man and the Wasp,2018,PG-13,118 min,"Action, Adventure, Comedy",7.0,"As Scott Lang balances being both a superhero and a father, Hope van Dyne and Dr. Hank Pym present an urgent new mission that finds the Ant-Man fighting alongside The Wasp to uncover secrets from their past.",Peyton Reed,/name/nm0715636/,"Paul Rudd, 
Evangeline Lilly, 
Michael Peña, 
Walton Goggins","/name/nm0748620/,/name/nm1431940/,/name/nm0671567/,/name/nm0324658/",410304.0,216648740.0,3
tt6146586,John Wick: Chapter 3 - Parabellum,2019,R,130 min,"Action, Crime, Thriller",7.4,"John Wick is on the run after killing a member of the international assassins' guild, and with a $14 million price tag on his head, he is the target of hit men and women everywhere.",Chad Stahelski,/name/nm0821432/,"Keanu Reeves, 
Halle Berry, 
Ian McShane, 
Laurence Fishburne","/name/nm0000206/,/name/nm0000932/,/name/nm0574534/,/name/nm0000401/",352539.0,171015687.0,1
tt1345836,The Dark Knight Rises,2012,PG-13,164 min,"Action, Drama",8.4,"Eight years after the Joker's reign of chaos, Batman is coerced out of exile with the assistance of the mysterious Selina Kyle in order to defend Gotham City from the vicious guerrilla terrorist Bane.",Christopher Nolan,/name/nm0634240/,"Christian Bale, 
Tom Hardy, 
Anne Hathaway, 
Gary Oldman","/name/nm0000288/,/name/nm0362766/,/name/nm0004266/,/name/nm0000198/",1717874.0,448139099.0,1
tt4912910,Mission: Impossible - Fallout,2018,PG-13,147 min,"Action, Adventure, Thriller",7.7,"Ethan Hunt and his IMF team, along with some familiar allies, race against time after a mission gone wrong.",Christopher McQuarrie,/name/nm0003160/,"Tom Cruise, 
Henry Cavill, 
Ving Rhames, 
Simon Pegg","/name/nm0000129/,/name/nm0147147/,/name/nm0000609/,/name/nm0670408/",338316.0,220159104.0,1
