imdbid,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $),bechdel
tt10954652,Old,2021.0,PG-13,108 min,"Drama, Horror, Mystery",5.8,"A vacationing family discovers that the secluded beach where they're relaxing for a few hours is somehow causing them to age rapidly, reducing their entire lives into a single day.",M. Night Shyamalan,/name/nm0796117/,"Gael García Bernal, 
Vicky Krieps, 
Rufus Sewell, 
Alex Wolff","/name/nm0305558/,/name/nm3043279/,/name/nm0001722/,/name/nm1842974/",125475.0,,3
tt8772262,Midsommar,2019.0,R,148 min,"Drama, Horror, Mystery",7.1,A couple travels to Northern Europe to visit a rural hometown's fabled Swedish mid-summer festival. What begins as an idyllic retreat quickly devolves into an increasingly violent and bizarre competition at the hands of a pagan cult.,Ari Aster,/name/nm4170048/,"Florence Pugh, 
Jack Reynor, 
Vilhelm Blomgren, 
William Jackson Harper","/name/nm6073955/,/name/nm2930503/,/name/nm9859585/,/name/nm2860379/",335439.0,27331977.0,3
tt7784604,Hereditary,2018.0,R,127 min,"Drama, Horror, Mystery",7.3,A grieving family is haunted by tragic and disturbing occurrences.,Ari Aster,/name/nm4170048/,"Toni Collette, 
Milly Shapiro, 
Gabriel Byrne, 
Alex Wolff","/name/nm0001057/,/name/nm8412536/,/name/nm0000321/,/name/nm1842974/",328830.0,44069456.0,3
tt6160448,White Noise,2022.0,R,136 min,"Comedy, Drama, Horror",5.7,"Dramatizes a contemporary American family's attempts to deal with the mundane conflicts of everyday life while grappling with the universal mysteries of love, death, and the possibility of happiness in an uncertain world.",Noah Baumbach,/name/nm0000876/,"Adam Driver, 
Greta Gerwig, 
Don Cheadle, 
Madison Gaughan","/name/nm3485845/,/name/nm1950086/,/name/nm0000332/,/name/nm14313990/",32451.0,,3
tt10403420,Terrifier 2,2022.0,Not Rated,138 min,Horror,6.2,"After being resurrected by a sinister entity, Art the Clown returns to the timid town of Miles County where he targets a teenage girl and her younger brother on Halloween night.",Damien Leone,/name/nm2093171/,"Lauren LaVera, 
Jenna Kanell, 
David Howard Thornton, 
Kailey Hyman","/name/nm8367841/,/name/nm3957052/,/name/nm7476686/,/name/nm6637505/",28979.0,,3
tt4972582,Split,2016.0,PG-13,117 min,"Horror, Thriller",7.3,Three girls are kidnapped by a man with a diagnosed 23 distinct personalities. They must try to escape before the apparent emergence of a frightful new 24th.,M. Night Shyamalan,/name/nm0796117/,"James McAvoy, 
Anya Taylor-Joy, 
Haley Lu Richardson, 
Jessica Sula","/name/nm0564215/,/name/nm5896355/,/name/nm4726634/,/name/nm4088627/",508069.0,138291365.0,3
tt5052448,Get Out,2017.0,R,104 min,"Horror, Mystery, Thriller",7.7,"A young African-American visits his white girlfriend's parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point.",Jordan Peele,/name/nm1443502/,"Daniel Kaluuya, 
Allison Williams, 
Bradley Whitford, 
Catherine Keener","/name/nm2257207/,/name/nm4129745/,/name/nm0925966/,/name/nm0001416/",624515.0,176040665.0,3
tt13841850,Men,2022.0,R,100 min,"Drama, Fantasy, Horror",6.1,A young woman goes on a solo vacation to the English countryside following the death of her ex-husband.,Alex Garland,/name/nm0307497/,"Jessie Buckley, 
Rory Kinnear, 
Paapa Essiedu, 
Gayle Rankin","/name/nm2976580/,/name/nm1239499/,/name/nm5469396/,/name/nm4587360/",45990.0,,3
tt8110652,Bodies Bodies Bodies,2022.0,R,94 min,"Comedy, Horror, Thriller",6.3,"When a group of rich 20-somethings plan a hurricane party at a remote family mansion, a party game turns deadly in this fresh and funny look at backstabbing, fake friends, and one party gone very, very wrong.",Halina Reijn,/name/nm0717603/,"Amandla Stenberg, 
Maria Bakalova, 
Rachel Sennott, 
Chase Sui Wonders","/name/nm3964350/,/name/nm7210025/,/name/nm6976735/,/name/nm3681769/",39885.0,,3
tt9419884,Doctor Strange in the Multiverse of Madness,2022.0,PG-13,126 min,"Action, Adventure, Fantasy",6.9,"Doctor Strange teams up with a mysterious teenage girl from his dreams who can travel across multiverses, to battle multiple threats, including other-universe versions of himself, which threaten to wipe out millions across the multiverse. They seek help from Wanda the Scarlet Witch, Wong and others.",Sam Raimi,/name/nm0000600/,"Benedict Cumberbatch, 
Elizabeth Olsen, 
Chiwetel Ejiofor, 
Benedict Wong","/name/nm1212722/,/name/nm0647634/,/name/nm0252230/,/name/nm0938950/",425235.0,,3
tt13345606,Evil Dead Rise,2023.0,R,97 min,Horror,,"A twisted tale of two estranged sisters whose reunion is cut short by the rise of flesh-possessing demons, thrusting them into a primal battle for survival as they face the most nightmarish version of family imaginable.",Lee Cronin,/name/nm2091846/,"Alyssa Sutherland, 
Lily Sullivan, 
Morgan Davies, 
Nell Fisher","/name/nm1451415/,/name/nm4591498/,/name/nm3115934/,/name/nm11025757/",,,3
tt11866324,Prey,2022.0,R,100 min,"Action, Adventure, Drama",7.1,"Naru, a skilled warrior of the Comanche Nation, fights to protect her tribe against one of the first highly-evolved Predators to land on Earth.",Dan Trachtenberg,/name/nm0870469/,"Amber Midthunder, 
Dakota Beavers, 
Dane DiLiegro, 
Stormee Kipp","/name/nm1690270/,/name/nm13396806/,/name/nm10867068/,/name/nm11901532/",199014.0,,3
tt3567288,The Visit,2015.0,PG-13,94 min,"Horror, Mystery, Thriller",6.2,Two siblings become increasingly frightened by their grandparents' disturbing behavior while visiting them on vacation.,M. Night Shyamalan,/name/nm0796117/,"Olivia DeJonge, 
Ed Oxenbould, 
Deanna Dunagan, 
Peter McRobbie","/name/nm4609822/,/name/nm4590837/,/name/nm0241759/,/name/nm0574513/",138344.0,65206105.0,3
tt9639470,Last Night in Soho,2021.0,R,116 min,"Drama, Horror, Mystery",7.0,"An aspiring fashion designer is mysteriously able to enter the 1960s, where she encounters a dazzling wannabe singer. But the glamour is not all it appears to be and the dreams of the past start to crack and splinter into something darker.",Edgar Wright,/name/nm0942367/,"Thomasin McKenzie, 
Anya Taylor-Joy, 
Matt Smith, 
Diana Rigg","/name/nm5057169/,/name/nm5896355/,/name/nm1741002/,/name/nm0001671/",143962.0,,3
tt1259521,The Cabin in the Woods,2011.0,R,95 min,"Horror, Mystery, Thriller",7.0,"Five friends go for a break at a remote cabin, where they get more than they bargained for, discovering the truth behind the cabin in the woods.",Drew Goddard,/name/nm1206844/,"Kristen Connolly, 
Chris Hemsworth, 
Anna Hutchison, 
Fran Kranz","/name/nm1393354/,/name/nm1165110/,/name/nm0404307/,/name/nm0469823/",425201.0,42073277.0,3
tt12873562,The Invitation,2022.0,PG-13,105 min,"Horror, Thriller",5.3,"A young woman is courted and swept off her feet, only to realize a gothic conspiracy is afoot.",Jessica M. Thompson,/name/nm3701612/,"Nathalie Emmanuel, 
Thomas Doherty, 
Sean Pertwee, 
Hugh Skinner","/name/nm2812026/,/name/nm6015235/,/name/nm0675730/,/name/nm2369260/",21640.0,,3
tt6644200,A Quiet Place,2018.0,PG-13,90 min,"Drama, Horror, Sci-Fi",7.5,"In a post-apocalyptic world, a family is forced to live in silence while hiding from monsters with ultra-sensitive hearing.",John Krasinski,/name/nm1024677/,"Emily Blunt, 
John Krasinski, 
Millicent Simmonds, 
Noah Jupe","/name/nm1289434/,/name/nm1024677/,/name/nm8075925/,/name/nm7415871/",538908.0,188024361.0,3
tt1396484,It,2017.0,R,135 min,Horror,7.3,"In the summer of 1989, a group of bullied kids band together to destroy a shape-shifting monster, which disguises itself as a clown and preys on the children of Derry, their small Maine town.",Andy Muschietti,/name/nm0615592/,"Bill Skarsgård, 
Jaeden Martell, 
Finn Wolfhard, 
Sophia Lillis","/name/nm0803889/,/name/nm5897057/,/name/nm6016511/,/name/nm6096118/",557690.0,327481748.0,3
tt3099498,Tusk,2014.0,R,102 min,"Comedy, Horror",5.3,A brash and arrogant podcaster gets more than he bargained for when he travels to Canada to interview a mysterious recluse... who has a rather disturbing fondness for walruses.,Kevin Smith,/name/nm0003620/,"Justin Long, 
Michael Parks, 
Haley Joel Osment, 
Genesis Rodriguez","/name/nm0519043/,/name/nm0662981/,/name/nm0005286/,/name/nm1270009/",56809.0,1821983.0,0
tt2131532,Hidden,2015.0,R,84 min,"Horror, Sci-Fi, Thriller",6.4,A family takes refuge in a bomb shelter to avoid a dangerous outbreak.,"Matt Duffer, 
Ross Duffer",/name/nm1819972/,"Alexander Skarsgård, 
Andrea Riseborough, 
Emily Alyn Lind, 
Steven Elliot","/name/nm1819973/,/name/nm0002907/,/name/nm2057859/,/name/nm3014840/,/name/nm1121232/",22775.0,,3
tt5715874,The Killing of a Sacred Deer,2017.0,R,121 min,"Drama, Horror, Mystery",7.0,"Steven, a charismatic surgeon, is forced to make an unthinkable sacrifice after his life starts to fall apart, when the behavior of a teenage boy he has taken under his wing turns sinister.",Yorgos Lanthimos,/name/nm0487166/,"Barry G. Bernson, 
Herb Caillouet, 
Bill Camp, 
Raffey Cassidy","/name/nm8467096/,/name/nm9300501/,/name/nm0131966/,/name/nm3864163/",159783.0,2291901.0,3
tt6823368,Glass,2019.0,PG-13,129 min,"Drama, Horror, Sci-Fi",6.6,"Security guard David Dunn uses his supernatural abilities to track Kevin Wendell Crumb, a disturbed man who has twenty-four personalities.",M. Night Shyamalan,/name/nm0796117/,"James McAvoy, 
Bruce Willis, 
Samuel L. Jackson, 
Anya Taylor-Joy","/name/nm0564215/,/name/nm0000246/,/name/nm0000168/,/name/nm5896355/",248618.0,111048468.0,2
tt7798634,Ready or Not,2019.0,R,95 min,"Action, Comedy, Horror",6.8,A bride's wedding night takes a sinister turn when her eccentric new in-laws force her to take part in a terrifying game.,"Matt Bettinelli-Olpin, 
Tyler Gillett",/name/nm2366012/,"Samara Weaving, 
Adam Brody, 
Mark O'Brien, 
Henry Czerny","/name/nm2419470/,/name/nm3034977/,/name/nm0111013/,/name/nm1975628/,/name/nm0001089/",157715.0,28714231.0,3
tt4263482,The VVitch: A New-England Folktale,2015.0,R,92 min,"Drama, Fantasy, Horror",6.9,"A family in 1630s New England is torn apart by the forces of witchcraft, black magic and possession.",Robert Eggers,/name/nm3211470/,"Anya Taylor-Joy, 
Ralph Ineson, 
Kate Dickie, 
Julian Richings","/name/nm5896355/,/name/nm0408591/,/name/nm0225483/,/name/nm0724995/",269793.0,25138705.0,3
tt6857112,Us,2019.0,R,116 min,"Horror, Mystery, Thriller",6.8,A family's serene beach vacation turns to chaos when their doppelgängers appear and begin to terrorize them.,Jordan Peele,/name/nm1443502/,"Lupita Nyong'o, 
Winston Duke, 
Elisabeth Moss, 
Tim Heidecker","/name/nm2143282/,/name/nm6328300/,/name/nm0005253/,/name/nm1727367/",307179.0,175084580.0,3
tt1441395,Under the Skin,2013.0,R,108 min,"Drama, Horror, Mystery",6.3,"A mysterious young woman seduces lonely men in the evening hours in Scotland. However, events lead her to begin a process of self-discovery.",Jonathan Glazer,/name/nm0322242/,"Scarlett Johansson, 
Jeremy McWilliams, 
Lynsey Taylor Mackay, 
Dougie McConnell","/name/nm0424060/,/name/nm4835245/,/name/nm5860325/,/name/nm5860326/",147142.0,2605039.0,0
tt1457767,The Conjuring,2013.0,R,112 min,"Horror, Mystery, Thriller",7.5,Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse.,James Wan,/name/nm1490123/,"Patrick Wilson, 
Vera Farmiga, 
Ron Livingston, 
Lili Taylor","/name/nm0933940/,/name/nm0267812/,/name/nm0515296/,/name/nm0000666/",516522.0,137400141.0,3
tt5108870,Morbius,2022.0,PG-13,104 min,"Action, Adventure, Horror",5.2,"Biochemist Michael Morbius tries to cure himself of a rare blood disease, but he inadvertently infects himself with a form of vampirism instead.",Daniel Espinosa,/name/nm1174251/,"Jared Leto, 
Matt Smith, 
Adria Arjona, 
Jared Harris","/name/nm0001467/,/name/nm1741002/,/name/nm5245722/,/name/nm0364813/",130990.0,,1
tt1131734,Jennifer's Body,2009.0,R,102 min,"Comedy, Horror",5.4,A newly-possessed high-school cheerleader turns into a succubus who specializes in killing her male classmates. Can her best friend put an end to the horror?,Karyn Kusama,/name/nm0476201/,"Megan Fox, 
Amanda Seyfried, 
Adam Brody, 
Johnny Simmons","/name/nm1083271/,/name/nm1086543/,/name/nm0111013/,/name/nm2215447/",138764.0,16204793.0,3
tt1262416,Scream 4,2011.0,R,111 min,"Comedy, Horror, Mystery",6.2,"Ten years have passed, and Sidney Prescott, who has put herself back together thanks in part to her writing, is visited by the Ghostface Killer.",Wes Craven,/name/nm0000127/,"Neve Campbell, 
Courteney Cox, 
David Arquette, 
Lucy Hale","/name/nm0000117/,/name/nm0001073/,/name/nm0000274/,/name/nm1423955/",153498.0,38180928.0,3
tt1034415,Suspiria,2018.0,R,152 min,"Drama, Fantasy, Horror",6.7,"A darkness swirls at the center of a world-renowned dance company, one that will engulf the artistic director, an ambitious young dancer, and a grieving psychotherapist. Some will succumb to the nightmare. Others will finally wake up.",Luca Guadagnino,/name/nm0345174/,"Chloë Grace Moretz, 
Tilda Swinton, 
Doris Hick, 
Malgorzata Bela","/name/nm1631269/,/name/nm0842770/,/name/nm0382566/,/name/nm1728249/",81903.0,2474044.0,3
tt8332922,A Quiet Place Part II,2020.0,PG-13,97 min,"Drama, Horror, Sci-Fi",7.2,"Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize the creatures that hunt by sound are not the only threats lurking beyond the sand path.",John Krasinski,/name/nm1024677/,"Emily Blunt, 
Millicent Simmonds, 
Cillian Murphy, 
John Krasinski","/name/nm1289434/,/name/nm8075925/,/name/nm0614165/,/name/nm1024677/",237487.0,160072261.0,3
tt1148204,Orphan,2009.0,R,123 min,"Horror, Mystery, Thriller",7.0,A husband and wife who recently lost their baby adopt a 9-year-old girl who is not nearly as innocent as she appears.,Jaume Collet-Serra,/name/nm1429471/,"Vera Farmiga, 
Peter Sarsgaard, 
Isabelle Fuhrman, 
CCH Pounder","/name/nm0267812/,/name/nm0765597/,/name/nm2265157/,/name/nm0001634/",235305.0,41596251.0,3
tt15090124,Mad God,2021.0,,83 min,"Animation, Fantasy, Horror",6.8,"The Assassin travels through a nightmare underworld of tortured souls, ruined cities and wretched monstrosities forged from the primordial horrors of the unconscious mind of Phil Tippett, the world's preeminent stop-motion animator.",Phil Tippett,/name/nm0864138/,"Alex Cox, 
Niketa Roman, 
Satish Ratakonda, 
Harper Taylor","/name/nm0007182/,/name/nm4907722/,/name/nm1568762/,/name/nm12788223/",10180.0,,0
tt2798920,Annihilation,2018.0,R,115 min,"Adventure, Drama, Horror",6.8,"A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.",Alex Garland,/name/nm0307497/,"Natalie Portman, 
Jennifer Jason Leigh, 
Tessa Thompson, 
Benedict Wong","/name/nm0000204/,/name/nm0000492/,/name/nm1935086/,/name/nm0938950/",332822.0,32732301.0,3
tt11358390,Renfield,2023.0,R,,"Comedy, Fantasy, Horror",,Dracula's henchman and inmate at the lunatic asylum.,Chris McKay,/name/nm0003021/,"Nicolas Cage, 
Nicholas Hoult, 
Awkwafina, 
Brandon Scott Jones","/name/nm0000115/,/name/nm0396558/,/name/nm5377144/,/name/nm1601147/",,,3
tt4281724,Terrifier,2016.0,Unrated,85 min,"Horror, Thriller",5.6,"On Halloween night, Tara Heyes finds herself as the obsession of a sadistic murderer known as Art the Clown.",Damien Leone,/name/nm2093171/,"Jenna Kanell, 
Samantha Scaffidi, 
David Howard Thornton, 
Catherine Corcoran","/name/nm3957052/,/name/nm5394181/,/name/nm7476686/,/name/nm3313554/",38241.0,,3
tt13403046,Fresh,2022.0,R,114 min,"Comedy, Horror, Thriller",6.7,"FRESH follows Noa (Daisy Edgar-Jones), who meets the alluring Steve (Sebastian Stan) at a grocery store and - given her frustration with dating apps - takes a chance and gives him her number.",Mimi Cave,/name/nm6470216/,"Daisy Edgar-Jones, 
Sebastian Stan, 
Jojo T. Gibbs, 
Andrea Bang","/name/nm8402992/,/name/nm1659221/,/name/nm6851510/,/name/nm4490375/",59171.0,,3
tt13521006,Beau Is Afraid,2023.0,R,179 min,"Comedy, Drama, Horror",,A decades-spanning portrait of one of the most successful entrepreneurs of all time.,Ari Aster,/name/nm4170048/,"Joaquin Phoenix, 
Parker Posey, 
Amy Ryan, 
Nathan Lane","/name/nm0001618/,/name/nm0000205/,/name/nm0752407/,/name/nm0001447/",,,2
tt1029234,Martyrs,2008.0,R,99 min,Horror,7.0,"A young woman's quest for revenge against the people who kidnapped and tormented her as a child leads her and a friend, who is also a victim of child abuse, on a terrifying journey into a living hell of depravity.",Pascal Laugier,/name/nm1052791/,"Morjana Alaoui, 
Mylène Jampanoï, 
Catherine Bégin, 
Robert Toupin","/name/nm1662011/,/name/nm1227864/,/name/nm0126743/,/name/nm0869590/",97629.0,,3
tt8228288,The Platform,2019.0,TV-MA,94 min,"Horror, Sci-Fi, Thriller",7.0,A vertical prison with one cell per level. Two people per cell. Only one food platform and two minutes per day to feed. An endless nightmare trapped in The Hole.,Galder Gaztelu-Urrutia,/name/nm2008067/,"Ivan Massagué, 
Zorion Eguileor, 
Antonia San Juan, 
Emilio Buale","/name/nm1293644/,/name/nm1445349/,/name/nm0760665/,/name/nm0117763/",234059.0,,1
tt5109784,Mother!,2017.0,R,121 min,"Drama, Horror, Mystery",6.6,"A couple's relationship is tested when uninvited guests arrive at their home, disrupting their tranquil existence.",Darren Aronofsky,/name/nm0004716/,"Jennifer Lawrence, 
Javier Bardem, 
Ed Harris, 
Michelle Pfeiffer","/name/nm2225369/,/name/nm0000849/,/name/nm0000438/,/name/nm0000201/",231020.0,17800004.0,2
tt6535880,Haunt,2019.0,R,92 min,"Horror, Thriller",6.3,"On Halloween, a group of friends encounter an ""extreme"" haunted house that promises to feed on their darkest fears. The night turns deadly as they come to the horrifying realization that some nightmares are real.","Scott Beck, 
Bryan Woods",/name/nm1399714/,"Katie Stevens, 
Will Brittain, 
Lauryn Alisa McClain, 
Andrew Lewis Caldwell","/name/nm1456816/,/name/nm3775423/,/name/nm4311291/,/name/nm2055160/,/name/nm2255271/",30876.0,,3
tt5700672,Train to Busan,2016.0,Not Rated,118 min,"Action, Horror, Thriller",7.6,"While a zombie virus breaks out in South Korea, passengers struggle to survive on the train from Seoul to Busan.",Sang-ho Yeon,/name/nm3613566/,"Gong Yoo, 
Jung Yu-mi, 
Ma Dong-seok, 
Su-an Kim","/name/nm1508003/,/name/nm1869756/,/name/nm3011350/,/name/nm1246724/",227586.0,2129768.0,3
tt5606664,Doctor Sleep,2019.0,R,152 min,"Drama, Fantasy, Horror",7.3,"Years following the events of The Shining (1980), a now-adult Dan Torrance must protect a young girl with similar powers from a cult known as The True Knot, who prey on children with powers to remain immortal.",Mike Flanagan,/name/nm1093039/,"Ewan McGregor, 
Rebecca Ferguson, 
Kyliegh Curran, 
Cliff Curtis","/name/nm0000191/,/name/nm0272581/,/name/nm7738797/,/name/nm0193295/",197683.0,31581712.0,3
tt2737304,Bird Box,2018.0,R,124 min,"Horror, Mystery, Sci-Fi",6.6,"Five years after an ominous unseen presence drives most of society to suicide, a mother and her two children make a desperate bid to reach safety.",Susanne Bier,/name/nm0081540/,"Sandra Bullock, 
Trevante Rhodes, 
John Malkovich, 
Sarah Paulson","/name/nm0000113/,/name/nm5218990/,/name/nm0000518/,/name/nm0005299/",350291.0,,3
tt5442430,Life,2017.0,R,104 min,"Horror, Sci-Fi, Thriller",6.6,A team of scientists aboard the International Space Station discover a rapidly evolving life form that caused extinction on Mars and now threatens all life on Earth.,Daniel Espinosa,/name/nm1174251/,"Jake Gyllenhaal, 
Rebecca Ferguson, 
Ryan Reynolds, 
Hiroyuki Sanada","/name/nm0350453/,/name/nm0272581/,/name/nm0005351/,/name/nm0760796/",235817.0,30234022.0,3
tt2316204,Alien: Covenant,2017.0,R,122 min,"Horror, Sci-Fi, Thriller",6.4,"The crew of a colony ship, bound for a remote planet, discover an uncharted paradise with a threat beyond their imagination, and must attempt a harrowing escape.",Ridley Scott,/name/nm0000631/,"Michael Fassbender, 
Katherine Waterston, 
Billy Crudup, 
Danny McBride","/name/nm1055413/,/name/nm2239702/,/name/nm0001082/,/name/nm1144419/",285857.0,74262031.0,3
tt7668870,Searching,2018.0,PG-13,102 min,"Drama, Horror, Mystery",7.6,"After his teenage daughter goes missing, a desperate father tries to find clues on her laptop.",Aneesh Chaganty,/name/nm3792134/,"John Cho, 
Debra Messing, 
Joseph Lee, 
Michelle La","/name/nm0158626/,/name/nm0005226/,/name/nm4334711/,/name/nm8045046/",166764.0,26020957.0,1
tt10665342,Halloween Ends,2022.0,R,111 min,"Horror, Thriller",5.0,The saga of Michael Myers and Laurie Strode comes to a spine-chilling climax in the final installment of this trilogy.,David Gordon Green,/name/nm0337773/,"Jamie Lee Curtis, 
Andi Matichak, 
James Jude Courtney, 
Rohan Campbell","/name/nm0000130/,/name/nm5506858/,/name/nm0183921/,/name/nm3340982/",55825.0,,3
tt4003440,The House That Jack Built,2018.0,R,152 min,"Crime, Drama, Horror",6.8,"The story follows Jack, a highly intelligent serial killer, over the course of twelve years, and depicts the murders that really develop his inner madman.",Lars von Trier,/name/nm0001885/,"Matt Dillon, 
Bruno Ganz, 
Uma Thurman, 
Siobhan Fallon Hogan","/name/nm0000369/,/name/nm0004486/,/name/nm0000235/,/name/nm0266441/",79889.0,87008.0,1
tt1179933,10 Cloverfield Lane,2016.0,PG-13,103 min,"Drama, Horror, Mystery",7.2,A young woman is held in an underground bunker by a man who insists that a hostile event has left the surface of the Earth uninhabitable.,Dan Trachtenberg,/name/nm0870469/,"John Goodman, 
Mary Elizabeth Winstead, 
John Gallagher Jr., 
Douglas M. Griffin","/name/nm0000422/,/name/nm0935541/,/name/nm0302330/,/name/nm0341174/",334356.0,72082998.0,3
tt1156398,Zombieland,2009.0,R,88 min,"Action, Comedy, Horror",7.6,"A shy student trying to reach his family in Ohio, a gun-toting bruiser in search of the last Twinkie and a pair of sisters striving to get to an amusement park join forces in a trek across a zombie-filled America.",Ruben Fleischer,/name/nm0281508/,"Jesse Eisenberg, 
Emma Stone, 
Woody Harrelson, 
Abigail Breslin","/name/nm0251986/,/name/nm1297015/,/name/nm0000437/,/name/nm1113550/",585822.0,75590286.0,3
